pathway_id	description	pval	cancer_group	gene_parsed_by
path:hsa05221	Acute myeloid leukemia - Homo sapiens (human)	0.054199735327555204	EPN	FOLH1
path:hsa05222	Small cell lung cancer - Homo sapiens (human)	1.0730948038116899e-4	EPN	FOLH1
path:hsa05223	Non-small cell lung cancer - Homo sapiens (human)	0.0028663730749717005	EPN	FOLH1
path:hsa05224	Breast cancer - Homo sapiens (human)	0.19492586037958048	EPN	FOLH1
path:hsa05225	Hepatocellular carcinoma - Homo sapiens (human)	0.2181312134538883	EPN	FOLH1
path:hsa05226	Gastric cancer - Homo sapiens (human)	0.32760137469092565	EPN	FOLH1
path:hsa05230	Central carbon metabolism in cancer - Homo sapiens (human)	9.359008284829537e-5	EPN	FOLH1
path:hsa05231	Choline metabolism in cancer - Homo sapiens (human)	0.5149274353483394	EPN	FOLH1
path:hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)	0.0010176415434960417	EPN	FOLH1
path:hsa05310	Asthma - Homo sapiens (human)	0.4269550115880014	EPN	FOLH1
path:hsa05320	Autoimmune thyroid disease - Homo sapiens (human)	0.6062179576288991	EPN	FOLH1
path:hsa05321	Inflammatory bowel disease - Homo sapiens (human)	0.9266352457928098	EPN	FOLH1
path:hsa05322	Systemic lupus erythematosus - Homo sapiens (human)	0.6834374094383342	EPN	FOLH1
path:hsa05323	Rheumatoid arthritis - Homo sapiens (human)	0.8043697207390068	EPN	FOLH1
path:hsa05330	Allograft rejection - Homo sapiens (human)	0.7679941874675895	EPN	FOLH1
path:hsa05332	Graft-versus-host disease - Homo sapiens (human)	0.7333981259270361	EPN	FOLH1
path:hsa05340	Primary immunodeficiency - Homo sapiens (human)	0.46406884530515213	EPN	FOLH1
path:hsa05410	Hypertrophic cardiomyopathy - Homo sapiens (human)	0.14476720654048653	EPN	FOLH1
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)	0.18997925679407995	EPN	FOLH1
path:hsa05414	Dilated cardiomyopathy - Homo sapiens (human)	0.07699528739086017	EPN	FOLH1
path:hsa05415	Diabetic cardiomyopathy - Homo sapiens (human)	0.40428874450542507	EPN	FOLH1
path:hsa05416	Viral myocarditis - Homo sapiens (human)	0.5621035206315357	EPN	FOLH1
path:hsa05417	Lipid and atherosclerosis - Homo sapiens (human)	0.12248315592823526	EPN	FOLH1
path:hsa05418	Fluid shear stress and atherosclerosis - Homo sapiens (human)	0.1882880421637591	EPN	FOLH1
path:hsa00010	Glycolysis / Gluconeogenesis - Homo sapiens (human)	0.8660084222750645	EPN	SLC7A5
path:hsa00020	Citrate cycle (TCA cycle) - Homo sapiens (human)	0.8959442374777886	EPN	SLC7A5
path:hsa00030	Pentose phosphate pathway - Homo sapiens (human)	0.08723991728423608	EPN	SLC7A5
path:hsa00040	Pentose and glucuronate interconversions - Homo sapiens (human)	0.036643786315414005	EPN	SLC7A5
path:hsa00051	Fructose and mannose metabolism - Homo sapiens (human)	0.024385210755995108	EPN	SLC7A5
path:hsa00052	Galactose metabolism - Homo sapiens (human)	0.0051653949418312695	EPN	SLC7A5
path:hsa00053	Ascorbate and aldarate metabolism - Homo sapiens (human)	0.47262366289962554	EPN	SLC7A5
path:hsa00061	Fatty acid biosynthesis - Homo sapiens (human)	0.31325332160412994	EPN	SLC7A5
path:hsa00062	Fatty acid elongation - Homo sapiens (human)	0.1408781427284299	EPN	SLC7A5
path:hsa00071	Fatty acid degradation - Homo sapiens (human)	0.2949874093903922	EPN	SLC7A5
path:hsa00100	Steroid biosynthesis - Homo sapiens (human)	0.32865483972591314	EPN	SLC7A5
path:hsa00120	Primary bile acid biosynthesis - Homo sapiens (human)	0.015763723088653047	EPN	SLC7A5
path:hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis - Homo sapiens (human)	0.6409814228780917	EPN	SLC7A5
path:hsa00140	Steroid hormone biosynthesis - Homo sapiens (human)	0.16466052671516324	EPN	SLC7A5
path:hsa00190	Oxidative phosphorylation - Homo sapiens (human)	0.38172443050808547	EPN	SLC7A5
path:hsa00220	Arginine biosynthesis - Homo sapiens (human)	0.017781453964663897	EPN	SLC7A5
path:hsa00230	Purine metabolism - Homo sapiens (human)	0.011786855927614494	EPN	SLC7A5
path:hsa00232	Caffeine metabolism - Homo sapiens (human)	0.2242733944701428	EPN	SLC7A5
path:hsa00240	Pyrimidine metabolism - Homo sapiens (human)	0.40923259102062093	EPN	SLC7A5
path:hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	0.0023164544514799744	EPN	SLC7A5
path:hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	4.5933166449285413e-4	EPN	SLC7A5
path:hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	0.21920710866779594	EPN	SLC7A5
path:hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	0.06720929824907639	EPN	SLC7A5
path:hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	0.0776190882339409	EPN	SLC7A5
path:hsa00310	Lysine degradation - Homo sapiens (human)	0.0037887060688892435	EPN	SLC7A5
path:hsa00330	Arginine and proline metabolism - Homo sapiens (human)	0.9701602289663801	EPN	SLC7A5
path:hsa00340	Histidine metabolism - Homo sapiens (human)	0.21978896679621093	EPN	SLC7A5
path:hsa00350	Tyrosine metabolism - Homo sapiens (human)	0.785498945057792	EPN	SLC7A5
path:hsa00360	Phenylalanine metabolism - Homo sapiens (human)	0.8169219390836525	EPN	SLC7A5
path:hsa00380	Tryptophan metabolism - Homo sapiens (human)	0.09565079179098776	EPN	SLC7A5
path:hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	0.8713628236278602	EPN	SLC7A5
path:hsa00410	beta-Alanine metabolism - Homo sapiens (human)	0.03046718233413611	EPN	SLC7A5
path:hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	0.4195866095374666	EPN	SLC7A5
path:hsa00440	Phosphonate and phosphinate metabolism - Homo sapiens (human)	0.07600664911282726	EPN	SLC7A5
path:hsa00450	Selenocompound metabolism - Homo sapiens (human)	0.4332721268853198	EPN	SLC7A5
path:hsa00470	D-Amino acid metabolism - Homo sapiens (human)	0.9388720276078557	EPN	SLC7A5
path:hsa00480	Glutathione metabolism - Homo sapiens (human)	0.4561696678925057	EPN	SLC7A5
path:hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	0.008261012346900905	EPN	SLC7A5
path:hsa00510	N-Glycan biosynthesis - Homo sapiens (human)	0.3600520890213098	EPN	SLC7A5
path:hsa00511	Other glycan degradation - Homo sapiens (human)	0.9302698895083084	EPN	SLC7A5
path:hsa00512	Mucin type O-glycan biosynthesis - Homo sapiens (human)	0.9770425478779531	EPN	SLC7A5
path:hsa00513	Various types of N-glycan biosynthesis - Homo sapiens (human)	0.10673039151802925	EPN	SLC7A5
path:hsa00514	Other types of O-glycan biosynthesis - Homo sapiens (human)	1.1302794826855287e-6	EPN	SLC7A5
path:hsa00515	Mannose type O-glycan biosynthesis - Homo sapiens (human)	0.06566153648504303	EPN	SLC7A5
path:hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	0.5004311400535413	EPN	SLC7A5
path:hsa00524	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	7.316939233318685e-4	EPN	SLC7A5
path:hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	0.860265073124994	EPN	SLC7A5
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	0.016715191817154983	EPN	SLC7A5
path:hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	3.3811955622258357e-4	EPN	SLC7A5
path:hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	0.33633845409666074	EPN	SLC7A5
path:hsa00561	Glycerolipid metabolism - Homo sapiens (human)	5.779164515864777e-6	EPN	SLC7A5
path:hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	0.9415554552032919	EPN	SLC7A5
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	0.23108858245256905	EPN	SLC7A5
path:hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	1.354991658546142e-5	EPN	SLC7A5
path:hsa00565	Ether lipid metabolism - Homo sapiens (human)	0.05496738040772377	EPN	SLC7A5
path:hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	0.22487475252450692	EPN	SLC7A5
path:hsa00591	Linoleic acid metabolism - Homo sapiens (human)	0.8130986143690999	EPN	SLC7A5
path:hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	0.0892203721508505	EPN	SLC7A5
path:hsa00600	Sphingolipid metabolism - Homo sapiens (human)	0.003178376011817822	EPN	SLC7A5
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)	0.018160361298889795	EPN	SLC7A5
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series - Homo sapiens (human)	0.02025777718522788	EPN	SLC7A5
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series - Homo sapiens (human)	0.8103114943230388	EPN	SLC7A5
path:hsa00620	Pyruvate metabolism - Homo sapiens (human)	0.7573488993666225	EPN	SLC7A5
path:hsa00630	Glyoxylate and dicarboxylate metabolism - Homo sapiens (human)	0.019596473391024098	EPN	SLC7A5
path:hsa00640	Propanoate metabolism - Homo sapiens (human)	0.18716957259800127	EPN	SLC7A5
path:hsa00650	Butanoate metabolism - Homo sapiens (human)	0.7467906490562528	EPN	SLC7A5
path:hsa00670	One carbon pool by folate - Homo sapiens (human)	0.08107710902889642	EPN	SLC7A5
path:hsa00730	Thiamine metabolism - Homo sapiens (human)	0.8786042898985231	EPN	SLC7A5
path:hsa00740	Riboflavin metabolism - Homo sapiens (human)	0.001202897015198131	EPN	SLC7A5
path:hsa00750	Vitamin B6 metabolism - Homo sapiens (human)	0.08322011246792463	EPN	SLC7A5
path:hsa00760	Nicotinate and nicotinamide metabolism - Homo sapiens (human)	0.5626180529667846	EPN	SLC7A5
path:hsa00770	Pantothenate and CoA biosynthesis - Homo sapiens (human)	0.11717107721098317	EPN	SLC7A5
path:hsa00780	Biotin metabolism - Homo sapiens (human)	0.33156720453987343	EPN	SLC7A5
path:hsa00785	Lipoic acid metabolism - Homo sapiens (human)	0.007434409989451794	EPN	SLC7A5
path:hsa00790	Folate biosynthesis - Homo sapiens (human)	0.04014488720791196	EPN	SLC7A5
path:hsa00830	Retinol metabolism - Homo sapiens (human)	0.26225870969016396	EPN	SLC7A5
path:hsa00860	Porphyrin and chlorophyll metabolism - Homo sapiens (human)	0.06220908967107934	EPN	SLC7A5
path:hsa00900	Terpenoid backbone biosynthesis - Homo sapiens (human)	0.37754054207866816	EPN	SLC7A5
path:hsa00910	Nitrogen metabolism - Homo sapiens (human)	0.8344300057814039	EPN	SLC7A5
path:hsa00920	Sulfur metabolism - Homo sapiens (human)	7.201219536325487e-4	EPN	SLC7A5
path:hsa00970	Aminoacyl-tRNA biosynthesis - Homo sapiens (human)	0.15325936279139302	EPN	SLC7A5
path:hsa00980	Metabolism of xenobiotics by cytochrome P450 - Homo sapiens (human)	0.10739540012260922	EPN	SLC7A5
path:hsa00982	Drug metabolism - cytochrome P450 - Homo sapiens (human)	0.12205962319477111	EPN	SLC7A5
path:hsa00983	Drug metabolism - other enzymes - Homo sapiens (human)	0.038699700322779924	EPN	SLC7A5
path:hsa01040	Biosynthesis of unsaturated fatty acids - Homo sapiens (human)	0.09015033320670245	EPN	SLC7A5
path:hsa01100	Metabolic pathways - Homo sapiens (human)	0.029111282938326804	EPN	SLC7A5
path:hsa01200	Carbon metabolism - Homo sapiens (human)	0.1821177607258271	EPN	SLC7A5
path:hsa01210	2-Oxocarboxylic acid metabolism - Homo sapiens (human)	0.00633420132926967	EPN	SLC7A5
path:hsa01212	Fatty acid metabolism - Homo sapiens (human)	0.3841959457912928	EPN	SLC7A5
path:hsa01230	Biosynthesis of amino acids - Homo sapiens (human)	0.21036819084390976	EPN	SLC7A5
path:hsa01240	Biosynthesis of cofactors - Homo sapiens (human)	0.025542127189297305	EPN	SLC7A5
path:hsa01250	Biosynthesis of nucleotide sugars - Homo sapiens (human)	0.3024476017505463	EPN	SLC7A5
path:hsa01521	EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)	0.5413903201159033	EPN	SLC7A5
path:hsa01522	Endocrine resistance - Homo sapiens (human)	0.3059575019224819	EPN	SLC7A5
path:hsa01523	Antifolate resistance - Homo sapiens (human)	0.016850971256091554	EPN	SLC7A5
path:hsa01524	Platinum drug resistance - Homo sapiens (human)	0.06464196174523687	EPN	SLC7A5
path:hsa02010	ABC transporters - Homo sapiens (human)	0.046313806768892976	EPN	SLC7A5
path:hsa03008	Ribosome biogenesis in eukaryotes - Homo sapiens (human)	0.06895622129907544	EPN	SLC7A5
path:hsa03010	Ribosome - Homo sapiens (human)	0.9812573054449378	EPN	SLC7A5
path:hsa03013	Nucleocytoplasmic transport - Homo sapiens (human)	0.27249470914182605	EPN	SLC7A5
path:hsa03015	mRNA surveillance pathway - Homo sapiens (human)	0.6678659275687477	EPN	SLC7A5
path:hsa03018	RNA degradation - Homo sapiens (human)	0.29968566130069346	EPN	SLC7A5
path:hsa03020	RNA polymerase - Homo sapiens (human)	0.7465783801223249	EPN	SLC7A5
path:hsa03022	Basal transcription factors - Homo sapiens (human)	0.011631660567305479	EPN	SLC7A5
path:hsa03030	DNA replication - Homo sapiens (human)	0.1855472470376325	EPN	SLC7A5
path:hsa03040	Spliceosome - Homo sapiens (human)	0.4825642365835118	EPN	SLC7A5
path:hsa03050	Proteasome - Homo sapiens (human)	0.5249003784297638	EPN	SLC7A5
path:hsa03060	Protein export - Homo sapiens (human)	0.5392597069789008	EPN	SLC7A5
path:hsa03320	PPAR signaling pathway - Homo sapiens (human)	0.009511918577903252	EPN	SLC7A5
path:hsa03410	Base excision repair - Homo sapiens (human)	0.35574100465641	EPN	SLC7A5
path:hsa03420	Nucleotide excision repair - Homo sapiens (human)	0.02634172187909935	EPN	SLC7A5
path:hsa03430	Mismatch repair - Homo sapiens (human)	0.010092437709982817	EPN	SLC7A5
path:hsa03440	Homologous recombination - Homo sapiens (human)	0.024937620900022484	EPN	SLC7A5
path:hsa03450	Non-homologous end-joining - Homo sapiens (human)	0.013742940975150636	EPN	SLC7A5
path:hsa03460	Fanconi anemia pathway - Homo sapiens (human)	0.08870958445619069	EPN	SLC7A5
path:hsa04010	MAPK signaling pathway - Homo sapiens (human)	0.027676267942491044	EPN	SLC7A5
path:hsa04012	ErbB signaling pathway - Homo sapiens (human)	0.028765443877740306	EPN	SLC7A5
path:hsa04014	Ras signaling pathway - Homo sapiens (human)	0.0013134718050691705	EPN	SLC7A5
path:hsa04015	Rap1 signaling pathway - Homo sapiens (human)	0.06945725045022094	EPN	SLC7A5
path:hsa04020	Calcium signaling pathway - Homo sapiens (human)	0.009515556599014619	EPN	SLC7A5
path:hsa04022	cGMP-PKG signaling pathway - Homo sapiens (human)	5.198046083850489e-8	EPN	SLC7A5
path:hsa04024	cAMP signaling pathway - Homo sapiens (human)	4.947021751365654e-4	EPN	SLC7A5
path:hsa04060	Cytokine-cytokine receptor interaction - Homo sapiens (human)	0.8948920504882636	EPN	SLC7A5
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor - Homo sapiens (human)	0.9069564024723255	EPN	SLC7A5
path:hsa04062	Chemokine signaling pathway - Homo sapiens (human)	0.06299340241695998	EPN	SLC7A5
path:hsa04064	NF-kappa B signaling pathway - Homo sapiens (human)	0.44683999144850683	EPN	SLC7A5
path:hsa04066	HIF-1 signaling pathway - Homo sapiens (human)	0.028101539164401577	EPN	SLC7A5
path:hsa04068	FoxO signaling pathway - Homo sapiens (human)	0.6750756365872977	EPN	SLC7A5
path:hsa04070	Phosphatidylinositol signaling system - Homo sapiens (human)	0.07285552998123317	EPN	SLC7A5
path:hsa04071	Sphingolipid signaling pathway - Homo sapiens (human)	9.476300457729611e-4	EPN	SLC7A5
path:hsa04072	Phospholipase D signaling pathway - Homo sapiens (human)	3.949717483967902e-5	EPN	SLC7A5
path:hsa04080	Neuroactive ligand-receptor interaction - Homo sapiens (human)	0.743793386782934	EPN	SLC7A5
path:hsa04110	Cell cycle - Homo sapiens (human)	0.12453238244572176	EPN	SLC7A5
path:hsa04114	Oocyte meiosis - Homo sapiens (human)	0.43973742459862974	EPN	SLC7A5
path:hsa04115	p53 signaling pathway - Homo sapiens (human)	3.20071821970296e-4	EPN	SLC7A5
path:hsa04120	Ubiquitin mediated proteolysis - Homo sapiens (human)	0.512186866472066	EPN	SLC7A5
path:hsa04122	Sulfur relay system - Homo sapiens (human)	0.004598600228457633	EPN	SLC7A5
path:hsa04130	SNARE interactions in vesicular transport - Homo sapiens (human)	0.04742873310534975	EPN	SLC7A5
path:hsa04136	Autophagy - other - Homo sapiens (human)	0.8971417114813003	EPN	SLC7A5
path:hsa04137	Mitophagy - animal - Homo sapiens (human)	0.7552699831826117	EPN	SLC7A5
path:hsa04140	Autophagy - animal - Homo sapiens (human)	0.26520845690396827	EPN	SLC7A5
path:hsa04141	Protein processing in endoplasmic reticulum - Homo sapiens (human)	0.6583914734125278	EPN	SLC7A5
path:hsa04142	Lysosome - Homo sapiens (human)	0.24950639628632798	EPN	SLC7A5
path:hsa04144	Endocytosis - Homo sapiens (human)	0.008228094433217549	EPN	SLC7A5
path:hsa04145	Phagosome - Homo sapiens (human)	0.02979993009981409	EPN	SLC7A5
path:hsa04146	Peroxisome - Homo sapiens (human)	0.8275260470210681	EPN	SLC7A5
path:hsa04150	mTOR signaling pathway - Homo sapiens (human)	0.14671296040364934	EPN	SLC7A5
path:hsa04151	PI3K-Akt signaling pathway - Homo sapiens (human)	0.07744769679553358	EPN	SLC7A5
path:hsa04152	AMPK signaling pathway - Homo sapiens (human)	0.004340726868971818	EPN	SLC7A5
path:hsa04210	Apoptosis - Homo sapiens (human)	0.5648185418454862	EPN	SLC7A5
path:hsa04211	Longevity regulating pathway - Homo sapiens (human)	0.09707211492731692	EPN	SLC7A5
path:hsa04213	Longevity regulating pathway - multiple species - Homo sapiens (human)	0.14908368539815914	EPN	SLC7A5
path:hsa04215	Apoptosis - multiple species - Homo sapiens (human)	0.14612367617026445	EPN	SLC7A5
path:hsa04216	Ferroptosis - Homo sapiens (human)	0.06794160278678497	EPN	SLC7A5
path:hsa04217	Necroptosis - Homo sapiens (human)	0.9618202207561646	EPN	SLC7A5
path:hsa04218	Cellular senescence - Homo sapiens (human)	0.3158449681440517	EPN	SLC7A5
path:hsa04260	Cardiac muscle contraction - Homo sapiens (human)	0.0039595685071788156	EPN	SLC7A5
path:hsa04261	Adrenergic signaling in cardiomyocytes - Homo sapiens (human)	9.847551455980988e-8	EPN	SLC7A5
path:hsa04270	Vascular smooth muscle contraction - Homo sapiens (human)	1.961790431688765e-5	EPN	SLC7A5
path:hsa04310	Wnt signaling pathway - Homo sapiens (human)	0.011291192869704649	EPN	SLC7A5
path:hsa04330	Notch signaling pathway - Homo sapiens (human)	0.3207588506097718	EPN	SLC7A5
path:hsa04340	Hedgehog signaling pathway - Homo sapiens (human)	0.32897017716278465	EPN	SLC7A5
path:hsa04350	TGF-beta signaling pathway - Homo sapiens (human)	0.05711104569498722	EPN	SLC7A5
path:hsa04360	Axon guidance - Homo sapiens (human)	6.821031692985535e-4	EPN	SLC7A5
path:hsa04370	VEGF signaling pathway - Homo sapiens (human)	0.017171471142596196	EPN	SLC7A5
path:hsa04371	Apelin signaling pathway - Homo sapiens (human)	9.502846003374443e-7	EPN	SLC7A5
path:hsa04380	Osteoclast differentiation - Homo sapiens (human)	0.015935894272765126	EPN	SLC7A5
path:hsa04390	Hippo signaling pathway - Homo sapiens (human)	6.910723328873247e-6	EPN	SLC7A5
path:hsa04392	Hippo signaling pathway - multiple species - Homo sapiens (human)	7.651621061038761e-5	EPN	SLC7A5
path:hsa04510	Focal adhesion - Homo sapiens (human)	6.82053833168722e-4	EPN	SLC7A5
path:hsa04512	ECM-receptor interaction - Homo sapiens (human)	0.03634578385127876	EPN	SLC7A5
path:hsa04514	Cell adhesion molecules - Homo sapiens (human)	0.010016218451121618	EPN	SLC7A5
path:hsa04520	Adherens junction - Homo sapiens (human)	2.7946550715148645e-4	EPN	SLC7A5
path:hsa04530	Tight junction - Homo sapiens (human)	0.0010478664774989576	EPN	SLC7A5
path:hsa04540	Gap junction - Homo sapiens (human)	4.777658261809466e-5	EPN	SLC7A5
path:hsa04550	Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)	0.05294787731064592	EPN	SLC7A5
path:hsa04610	Complement and coagulation cascades - Homo sapiens (human)	0.419906197125115	EPN	SLC7A5
path:hsa04611	Platelet activation - Homo sapiens (human)	2.5707080909765495e-4	EPN	SLC7A5
path:hsa04612	Antigen processing and presentation - Homo sapiens (human)	0.35443386855616754	EPN	SLC7A5
path:hsa04613	Neutrophil extracellular trap formation - Homo sapiens (human)	0.1481105474600372	EPN	SLC7A5
path:hsa04614	Renin-angiotensin system - Homo sapiens (human)	0.2958739191833122	EPN	SLC7A5
path:hsa04620	Toll-like receptor signaling pathway - Homo sapiens (human)	0.72483277982416106	EPN	SLC7A5
path:hsa04621	NOD-like receptor signaling pathway - Homo sapiens (human)	0.9609350448488165	EPN	SLC7A5
path:hsa04622	RIG-I-like receptor signaling pathway - Homo sapiens (human)	0.10935386364975323	EPN	SLC7A5
path:hsa04623	Cytosolic DNA-sensing pathway - Homo sapiens (human)	0.15488195969613675	EPN	SLC7A5
path:hsa04625	C-type lectin receptor signaling pathway - Homo sapiens (human)	0.11989735643743178	EPN	SLC7A5
path:hsa04630	JAK-STAT signaling pathway - Homo sapiens (human)	0.8877651993098554	EPN	SLC7A5
path:hsa04640	Hematopoietic cell lineage - Homo sapiens (human)	0.1409807065389595	EPN	SLC7A5
path:hsa04650	Natural killer cell mediated cytotoxicity - Homo sapiens (human)	0.6243488341941195	EPN	SLC7A5
path:hsa04657	IL-17 signaling pathway - Homo sapiens (human)	0.48458675100767845	EPN	SLC7A5
path:hsa04658	Th1 and Th2 cell differentiation - Homo sapiens (human)	0.618071521614376	EPN	SLC7A5
path:hsa04659	Th17 cell differentiation - Homo sapiens (human)	0.28062089883504115	EPN	SLC7A5
path:hsa04660	T cell receptor signaling pathway - Homo sapiens (human)	0.28945261195480265	EPN	SLC7A5
path:hsa04662	B cell receptor signaling pathway - Homo sapiens (human)	0.05093684286804822	EPN	SLC7A5
path:hsa04664	Fc epsilon RI signaling pathway - Homo sapiens (human)	0.3290391436451472	EPN	SLC7A5
path:hsa04666	Fc gamma R-mediated phagocytosis - Homo sapiens (human)	2.905757738953941e-5	EPN	SLC7A5
path:hsa04668	TNF signaling pathway - Homo sapiens (human)	0.5377261463246401	EPN	SLC7A5
path:hsa04670	Leukocyte transendothelial migration - Homo sapiens (human)	0.004196567690932139	EPN	SLC7A5
path:hsa04672	Intestinal immune network for IgA production - Homo sapiens (human)	0.9966313032810883	EPN	SLC7A5
path:hsa04710	Circadian rhythm - Homo sapiens (human)	0.005632711725194251	EPN	SLC7A5
path:hsa04713	Circadian entrainment - Homo sapiens (human)	3.123161918524966e-5	EPN	SLC7A5
path:hsa04714	Thermogenesis - Homo sapiens (human)	0.885749921067629	EPN	SLC7A5
path:hsa04720	Long-term potentiation - Homo sapiens (human)	4.6003415373110923e-4	EPN	SLC7A5
path:hsa04721	Synaptic vesicle cycle - Homo sapiens (human)	0.9792275514650033	EPN	SLC7A5
path:hsa04722	Neurotrophin signaling pathway - Homo sapiens (human)	9.574685762573162e-5	EPN	SLC7A5
path:hsa04723	Retrograde endocannabinoid signaling - Homo sapiens (human)	0.05723125404645886	EPN	SLC7A5
path:hsa04724	Glutamatergic synapse - Homo sapiens (human)	3.8752736353623216e-5	EPN	SLC7A5
path:hsa04725	Cholinergic synapse - Homo sapiens (human)	9.350667390923324e-4	EPN	SLC7A5
path:hsa04726	Serotonergic synapse - Homo sapiens (human)	0.2215605086435582	EPN	SLC7A5
path:hsa04727	GABAergic synapse - Homo sapiens (human)	0.018853288200099235	EPN	SLC7A5
path:hsa04728	Dopaminergic synapse - Homo sapiens (human)	5.425183528040407e-4	EPN	SLC7A5
path:hsa04730	Long-term depression - Homo sapiens (human)	0.0012319022501029958	EPN	SLC7A5
path:hsa04740	Olfactory transduction - Homo sapiens (human)	0.12268264666369949	EPN	SLC7A5
path:hsa04742	Taste transduction - Homo sapiens (human)	0.9209052055555251	EPN	SLC7A5
path:hsa04744	Phototransduction - Homo sapiens (human)	0.861914488449939	EPN	SLC7A5
path:hsa04750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	0.001600516868470341	EPN	SLC7A5
path:hsa04810	Regulation of actin cytoskeleton - Homo sapiens (human)	9.936345985468567e-5	EPN	SLC7A5
path:hsa04910	Insulin signaling pathway - Homo sapiens (human)	0.004344650130073547	EPN	SLC7A5
path:hsa04911	Insulin secretion - Homo sapiens (human)	0.00143786248473689	EPN	SLC7A5
path:hsa04912	GnRH signaling pathway - Homo sapiens (human)	0.024563193550870426	EPN	SLC7A5
path:hsa04913	Ovarian steroidogenesis - Homo sapiens (human)	0.038886937927526594	EPN	SLC7A5
path:hsa04914	Progesterone-mediated oocyte maturation - Homo sapiens (human)	0.4596890918614204	EPN	SLC7A5
path:hsa04915	Estrogen signaling pathway - Homo sapiens (human)	0.004116175803541462	EPN	SLC7A5
path:hsa04916	Melanogenesis - Homo sapiens (human)	6.154851252881515e-5	EPN	SLC7A5
path:hsa04917	Prolactin signaling pathway - Homo sapiens (human)	0.6985075637280604	EPN	SLC7A5
path:hsa04918	Thyroid hormone synthesis - Homo sapiens (human)	0.0021724541028330666	EPN	SLC7A5
path:hsa04919	Thyroid hormone signaling pathway - Homo sapiens (human)	2.3864443412947593e-4	EPN	SLC7A5
path:hsa04920	Adipocytokine signaling pathway - Homo sapiens (human)	0.0035155799266142038	EPN	SLC7A5
path:hsa04921	Oxytocin signaling pathway - Homo sapiens (human)	4.6780633207169826e-8	EPN	SLC7A5
path:hsa04922	Glucagon signaling pathway - Homo sapiens (human)	0.06789377595949408	EPN	SLC7A5
path:hsa04923	Regulation of lipolysis in adipocytes - Homo sapiens (human)	0.005568955496516323	EPN	SLC7A5
path:hsa04924	Renin secretion - Homo sapiens (human)	0.006638236006457291	EPN	SLC7A5
path:hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human)	2.8658977899242375e-4	EPN	SLC7A5
path:hsa04926	Relaxin signaling pathway - Homo sapiens (human)	0.0015898393392455336	EPN	SLC7A5
path:hsa04927	Cortisol synthesis and secretion - Homo sapiens (human)	0.037536009767813176	EPN	SLC7A5
path:hsa04928	Parathyroid hormone synthesis, secretion and action - Homo sapiens (human)	1.227671437265295e-4	EPN	SLC7A5
path:hsa04929	GnRH secretion - Homo sapiens (human)	0.0017039393744526777	EPN	SLC7A5
path:hsa04930	Type II diabetes mellitus - Homo sapiens (human)	3.093056667958949e-4	EPN	SLC7A5
path:hsa04931	Insulin resistance - Homo sapiens (human)	3.812928372372995e-5	EPN	SLC7A5
path:hsa04932	Non-alcoholic fatty liver disease - Homo sapiens (human)	0.8097426639539836	EPN	SLC7A5
path:hsa04933	AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)	0.07233201727566167	EPN	SLC7A5
path:hsa04934	Cushing syndrome - Homo sapiens (human)	0.017463149204175684	EPN	SLC7A5
path:hsa04935	Growth hormone synthesis, secretion and action - Homo sapiens (human)	0.08952544100451724	EPN	SLC7A5
path:hsa04936	Alcoholic liver disease - Homo sapiens (human)	0.08627036479475615	EPN	SLC7A5
