pathway_description	BS_AGTPCRR4	BS_C80S5N37	BS_BJDNWMJH	BS_GV3NZ9QD	BS_EMYET8F4	BS_3X9WMZGJ	BS_34201DKZ	BS_3F4FQJMR	BS_0BXY0F9N	BS_7BTZQKYY	BS_4SCWT0FX	BS_4FZS7TX4	BS_VJ2S5DVS	BS_X67GTEM6	BS_WFD0GE5X	BS_SAA624A4	BS_T4P3J13C	BS_SDCNP7MW	BS_TXY8QYWA	BS_TBWYAFSM	BS_TNRHHYNC	BS_Q5WZYWCT	BS_RCFQ31XF	BS_N8J1DP02	BS_PSW27ZTE	BS_PRAEF32W	BS_P78SMRBS	BS_KDSTG5YY	BS_0XEG6SNV	BS_07ANYSYQ	BS_WYERXS4G
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	2694.8330315474177	2433.8053916585923	1989.7074396236712	2695.5769705982566	2136.6390452008036	2473.4800197905297	2583.269416799676	2014.9144182822765	2313.4920693539207	2152.553516381593	2701.229023468146	2651.1430587845553	2013.7780211266618	2940.4788072450356	2812.5256634332727	2093.130451850164	2451.1029380140462	2237.71406943476	3004.3232505907727	2045.684117063698	2410.4230047835845	2077.2082690134503	2451.8073716639847	2368.78091992565	2774.857690437426	3161.535080116397	2754.2327021361416	2289.3423445501303	2453.399546699742	2723.388010385983	2605.937967490392
KEGG_LIMONENE_AND_PINENE_DEGRADATION	6002.797678538767	5565.580432051236	5034.501358466334	5667.535469630984	5489.687153785106	5827.725225807346	5586.49330398422	6083.960387824576	5239.963271347617	5779.933021918116	5231.984521155293	5509.001023980636	4792.534625947004	5396.039290364959	5136.419906251609	4619.110978590148	5574.218625461275	5630.1050341802165	5146.6456460556965	4874.272104926375	5535.022950813904	4500.905523304113	5588.93280995098	5578.717809715272	5482.619057223948	5371.364315035693	5153.6056698383145	5539.836565052081	4536.435268953119	5132.129532660643	5535.549370838733
KEGG_LINOLEIC_ACID_METABOLISM	-5028.629842733997	-4746.165824891089	-4611.594052294492	-4800.9909491992585	-4983.279702453589	-5030.57161548387	-4971.4623513527	-4604.687269843886	-4252.91406939094	-4672.030413638417	-5556.112604237311	-4731.9492237389	-4636.717150592404	-4761.817878985194	-4566.815842944088	-4392.712839270178	-4898.562360584169	-4717.373428176233	-4972.301143790833	-4543.65650805288	-5273.486345849287	-4666.308946800692	-4891.479669734603	-4599.049961371864	-5125.261973734355	-5093.348055881597	-4742.475939196809	-5379.450301983863	-4762.5238780789405	-5029.656885780994	-4796.1413525979615
KEGG_LONG_TERM_DEPRESSION	2798.2651474482373	2606.688344244876	1782.0794407354842	3004.8697204346718	2958.7118407082617	1868.7112394170326	2574.853427963686	2299.3315494886738	2466.6070987229014	2816.793802141883	2298.599782492007	2780.9674130292806	2563.2312959697356	2569.6871330220856	2574.2201844296833	1780.615123207088	2851.287334733597	2793.3802683042068	2829.1565574461547	2272.012096901841	1822.9156514202932	2236.893919796088	3214.3337750337996	2597.045971305388	3082.2386087473824	2943.606714877569	2239.9903043806644	2696.661384707002	2921.565930009676	3873.1218858525426	2009.6768056537185
KEGG_LONG_TERM_POTENTIATION	3812.8063555016106	3928.082226511071	2929.4994734204192	4391.366453216002	4256.27511032638	2882.8513815047972	3883.649254734877	3346.643484268381	3245.263789218172	3495.1877797623183	3464.03969558716	4116.108000304517	3007.0941178562553	3821.5215311076045	3586.6620296388355	2150.7180243386156	4199.652780618138	3417.5123618609487	4235.90304336834	3109.570595639316	2481.660932168339	2520.4098531089203	4590.571549813716	4141.0757121019815	4311.776426354409	4217.024228410828	2931.5189922617956	3760.629100237971	3589.7127911692187	5514.390846964425	3077.6777757456766
KEGG_LYSINE_DEGRADATION	4584.366174518289	4698.612904785648	4756.548031089063	4715.2483755358535	4834.219297903435	4623.085795180961	4959.654072544836	4537.2023855070165	4460.646100017702	5017.306836011045	4589.552919574071	4888.923665174867	4860.994532625698	4498.45495662899	4623.212602696531	4165.662659102556	4784.503453073461	5108.473574823829	4544.990851256458	4611.659700358019	4402.232787029219	4281.497112164787	4650.029801368368	4753.3794804855515	4547.103030280083	4402.79008635723	4559.994145350167	4958.116401308678	4316.93330675293	3814.6052704501562	4791.24248439845
KEGG_LYSOSOME	4144.819349667629	3911.786879103469	3998.8354807441174	3870.8964202537245	3475.938515022508	3919.2984191321466	3721.382890096771	3452.270202989517	4141.734573768197	3533.59281572852	3565.4374243506645	3908.4656989266077	3086.8028767543437	3890.2468998267086	3894.7239689892813	3849.64684592545	3808.4826549819063	3260.2367474066887	4013.299855495201	3660.274100947854	4013.0965144566653	3474.0705010897236	3591.4142369233323	3773.3115983147254	3569.3718060665287	4047.697009210282	3986.087476634193	3011.5153209744694	3435.6224878287594	3507.287702334568	3683.8398363943143
KEGG_MAPK_SIGNALING_PATHWAY	2510.705040605848	2512.9287438138763	2308.3626404621755	2669.7263863089174	2478.2739159252706	2223.2436135862445	2424.74985269263	1801.608741391703	2076.8304543943377	2197.8979153171786	2419.1297627388303	2402.009666539503	1939.840531953263	2647.3283652603877	2480.9910146646853	1623.6654530918222	2605.2816076137533	2248.9864058669646	2701.4947898816026	2188.980849147725	1888.165503303746	2091.7096557765017	2648.641582840077	2588.085539876047	2544.241559750759	2850.060795783651	2311.8137958974585	2390.876198999933	2688.310691035016	3355.230310242345	1924.229389825774
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-4388.134188372163	-4599.850552640458	-2197.4073403410766	-3944.961918159389	-3437.550211114245	-3796.520492258991	-4136.134613647634	-4090.6245615350663	-3636.2172335934883	-4156.436066486221	-4384.484553914481	-4497.861614549421	-3225.949874341797	-4352.18483457902	-4482.642904096472	-3044.0912925100492	-3547.7340881928103	-3786.020316318675	-4322.819994966848	-3952.78699432153	-2618.144848406564	-2434.1102304710603	-4014.2413494641905	-4057.9571019102186	-4251.501363788782	-4312.608376829569	-3030.433347562702	-4344.700997310581	-3685.3596557101237	-4140.266428324097	-4411.067521966345
KEGG_MELANOGENESIS	2457.533214558711	2712.5616900744935	2049.670204404436	3069.1879913832963	3063.165004221426	2464.5615080294865	2790.8108260242698	2029.7002240219263	2525.1651849917725	2446.0483579247957	2976.1997873655055	2813.191106127282	2208.4879869870983	2636.0945614158554	2470.931478274855	1556.2287600650652	2895.8236643773434	2473.8451301001533	2987.122085324403	2163.7610816802953	1707.580037949736	2279.280377058987	2770.9498649783673	2767.2451991016333	2946.624010911484	2677.4253843859733	2492.833407530654	2866.51733998077	2482.0707670338197	3278.895572894633	1955.6085025934808
KEGG_MELANOMA	2079.110688986655	2001.880235702065	2391.648613876321	2370.1824372644896	1952.3760459090645	1836.191628769051	1685.3880162357163	1573.6209124759644	1772.0438095591635	1658.0091243771694	2394.800289163859	1800.4549861811556	2291.3239228362418	1955.578974947699	1735.9692434625304	1368.1719302505335	2130.545183252547	1871.2675060656875	1854.0449628298647	2375.3807809125465	1910.888230760278	1805.9822867396306	2305.7216284752176	1900.3740771623598	2270.431755929614	2414.4148908150237	2272.1615892358986	2488.9224137062265	1978.9498694048052	3025.104273020097	2052.001728662206
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-2690.823520449333	-2880.1177085584686	-2916.2946679716633	-2663.4496843160896	-2747.23306336073	-2795.3548691810156	-2588.520077837278	-2870.7345391734334	-2754.6610982433494	-2479.9250941395885	-3674.4886001570976	-2578.1813584368356	-3019.559366818432	-2601.778233106039	-2846.2342754298534	-2593.3252706136063	-3002.331772623148	-2925.143297072107	-2642.1552565998327	-2477.271728075909	-2970.9483219195945	-3242.615591812493	-2753.6052835703404	-2196.95706435231	-2713.5873062586625	-2940.5577897666763	-3100.554739527056	-3385.6313511101453	-3402.390383893173	-3385.02779495491	-3196.124717071825
KEGG_MISMATCH_REPAIR	1662.354858986775	1398.148331703038	2003.445434553103	1061.9029969700568	1645.4168621577537	1564.9518481864088	1335.159393270127	2575.5997545309638	1508.5760739305897	1893.4097061140274	3171.6875422419635	1578.053405228622	3756.3525104720957	1240.2004967749108	1657.3542765622024	2240.0150153876184	1517.138702703347	2225.494975733094	1001.5517324117354	2109.0890274806006	2968.6596848514328	1478.9001310656058	1483.0346597046191	1779.8820427495957	1582.2515036252862	1482.19872755904	1722.9943004498728	3221.861846013071	1342.4767821354799	821.4920648284442	2268.264349076242
KEGG_MTOR_SIGNALING_PATHWAY	4442.6437176911	4635.658738849086	4375.750850976632	4605.386162919051	4450.665340889369	4106.167253976204	4155.254159866563	3930.4866139049427	4063.6311693131775	3936.1486329566414	4477.085749846707	4377.64493607501	4623.929100623316	4468.053465519211	4341.079364620837	3740.698076617846	4553.9670325087845	4417.065344604514	4524.873551802397	4374.074620558436	3941.1816222983434	4126.0552246646585	4402.133568642514	4630.4705383146265	4503.025525341138	4665.311417086379	4244.839712146986	4621.273213661219	4539.790538242312	4733.950545319931	4260.67413009146
KEGG_N_GLYCAN_BIOSYNTHESIS	3910.5333719695627	3688.218277758977	3732.2994216782336	3688.2801915457676	3551.399333598196	3793.864346753444	3447.114694694541	3394.4413289888307	3949.9254920524854	3131.3088515979634	3770.8317687838735	3478.8413892143217	3961.7401174484257	3537.8242274410495	3361.4729013775923	3532.7422193633593	3727.9801995706166	3915.9686670892315	3535.3837693596033	3661.424690778078	4145.861009530228	3491.077174046335	3499.534427148683	3043.903352283216	3655.3749958289754	3696.2654660120697	4216.511792423702	3803.535901262021	2714.1375938258716	3262.9468348923074	3560.0234912307787
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	698.8427859717631	467.1897459806605	43.35692486491098	530.1048573691733	135.16332792390858	195.9312637473122	310.6620399077692	-50.97859889083156	192.10751633886866	149.44663543116621	199.43795055460032	396.1000793390249	201.68016504900152	753.2187922904195	395.2718521246916	-165.37198222266852	489.44307300844775	242.8042807484362	717.0704964625475	-130.3781603400912	102.62945738121743	27.64189737147899	297.9868256946229	316.8061673715056	448.36757543698513	1010.1256794479468	555.142207456216	95.42807013924357	798.366487590456	999.3105364787007	316.45278839572165
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-3018.998673370753	-2827.75833528783	-3867.9417832199197	-2468.6875522756936	-2705.4523919600906	-3055.6216927395126	-2905.3692381637056	-3186.280756913471	-2848.7661105737197	-2749.8322650234095	-2939.360066067685	-2821.5931046465785	-3606.624215257737	-2955.1587907299754	-2990.771269744204	-4055.7822183907383	-2657.007431771215	-3264.886538544617	-2700.057252591956	-3556.0614936346783	-3967.868042189886	-3733.851768188024	-2408.7387733506084	-3040.906787600741	-2545.31356842888	-2653.8758983424677	-3441.688440872099	-2806.4295550780544	-3048.6095665826733	-1645.9343246342387	-3681.108583283819
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	4627.70504296037	4557.096232479402	4185.209704376422	4683.5669766045285	4429.249147340708	4203.67502279799	4421.491535871612	3936.9721788679435	4276.874265008537	4171.7156789873625	4435.782072061984	4630.764752379644	4261.315008665322	4578.355392291474	4429.1258374617955	3358.406006047009	4532.837289347588	4279.346833149548	4728.545202963427	4211.481753224454	3784.5107567805426	3918.794205700462	4576.431096189646	4615.173160844573	4564.540925106297	4873.733072950132	4302.337346399876	4292.377653853868	4549.894405606034	5092.613069519579	4086.411425515933
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	1298.1199340377116	664.7957978679096	351.8875774634871	829.1224952952962	831.5268419621952	573.3157603322688	747.7226758166435	1300.567698125933	717.2845328884705	400.4470606522882	347.7033657071788	655.3575587191644	317.61381733846065	1286.6423907111257	910.4687718059868	750.5839145586997	307.07364790905376	366.9730835377686	691.304329765735	1392.1604439098173	753.2853435307115	600.4152013168168	1096.0429208031128	725.9666483827077	1115.325788938495	1119.395075196533	1239.476668753432	606.9815947218449	323.8732517176595	922.0820810187761	982.7182595939685
KEGG_NITROGEN_METABOLISM	864.0971611017758	-683.8128330908476	616.4150519584273	108.22416098539725	-931.3499448727234	-49.94405648085194	-942.0642586122922	-415.13381541758645	-534.0125802056609	-905.850194525221	117.92449524860785	-1018.3156731290401	89.06222018007611	809.8216894595353	-118.88361644901124	-932.8513076080271	-91.14585788897239	-1591.0564956702938	-483.7728564747249	731.3961726877806	-1556.546504767547	-1164.582791899713	-707.7139855266669	-932.8478413887024	106.38606669406181	-223.39408724587884	-1162.3930546715692	-105.70387115834637	-1110.9282510019839	-1082.9808635470563	-861.3709377290397
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	2275.283888731399	1577.2754298109703	1367.5228931111142	1501.8144550458965	1152.7833698694722	1222.3196851712237	1329.3656793852551	1214.8063648950792	1165.0133249432565	1175.783757264926	1026.0690187829678	1359.4492998244823	1237.148663583419	2170.516871556203	1459.9375911286024	705.4102773003506	1284.9359988558444	1340.7880357609993	1670.417835377153	1515.676696729628	831.0586915853783	1548.2080160147234	1395.9970300058503	1575.3305641915304	1899.0038703503033	2304.6788125188614	1486.9073373173396	904.8860911229349	2053.257340597949	1407.9275124567685	1543.0333543235502
KEGG_NON_HOMOLOGOUS_END_JOINING	2466.670147032668	2240.148712542097	2688.200551342068	2232.176310407085	2489.127269816656	2013.56851528868	2013.6222370118303	2910.991967419106	2358.294776082492	2575.6905377117128	2653.7012566716985	2191.3002587862775	3120.1640103931913	2196.7685164382656	2312.7433119187554	2611.55999114933	2180.670147122728	2647.1693381685636	2030.3314853322208	2769.845463007665	2510.905749347119	2053.474616347001	2344.248452772701	2584.035311656364	2195.744379130232	2257.471826996709	1840.7100651372948	2657.3180880526925	2614.845019423654	2008.678390457886	2864.930509927257
KEGG_NON_SMALL_CELL_LUNG_CANCER	4070.976529884996	4152.157386172938	3991.4673276672547	4236.864909350044	4142.479291714044	3902.3414764635963	3838.5147386590907	3615.197431096445	3962.9198595214384	3616.0769860141954	4481.324131136349	3942.2662267894048	4482.292004279407	4124.307365141711	4053.1134850304315	3355.89973055444	4360.1552926020195	4066.712035624112	4010.606461358366	3835.152685063931	3801.665985833144	3728.3877419365126	4201.770851989741	4175.54112454652	4292.010661601602	4452.314448137382	4334.381214766399	4497.376997975878	3876.8410729556	4655.436920388191	3668.4620029597572
KEGG_NOTCH_SIGNALING_PATHWAY	4350.941151968276	4567.500107435875	4646.361889244899	4713.596911749059	4942.898691042454	4665.825168129932	4596.168819904733	3630.7496374843995	4215.027627293572	4198.793254012513	4540.411923433983	4477.5214041325125	5528.620533514519	4890.602815135244	4743.026624810274	3922.444664900946	4827.608345572224	4266.862316977107	5096.290070065086	4321.5051790225025	4361.112349314406	4450.311545880975	4625.273410583548	4308.134014861298	4708.857436253422	4582.885814667819	4625.396227120631	4706.432789499273	5215.831350878139	4644.795820885147	4240.327004214805
KEGG_NUCLEOTIDE_EXCISION_REPAIR	2424.471057639177	2357.929427581259	2874.867691590047	2007.056062110838	2512.9345847198892	2336.0185051994504	2144.202985768956	3073.3720740617537	2293.450109707599	2471.776258662303	2895.5320373558134	2321.973675934354	3482.8643630443967	2026.900200577571	2365.2526239540985	3030.787139977763	2237.1973790974516	2765.083979992254	2064.2862048736533	2773.9009734425417	3365.55562495933	2578.35808557177	2169.929747767377	2614.3982509850066	2252.906885385526	2222.8346917637027	2378.024934619987	2897.3856469695875	2137.7119432834097	1728.5179455420657	2834.6806484640074
KEGG_O_GLYCAN_BIOSYNTHESIS	1434.3228624107196	819.1996583574255	364.70501628582497	1460.553367688799	796.9613081754414	1309.2721253355357	768.2323266581443	2033.7109337640104	942.946196300376	864.1125329823135	1104.096171654337	1096.32875260742	424.56834935542975	1191.6332235193586	1106.472683090742	427.05384415596563	964.9329466997515	1014.7183291872698	810.2301024443386	797.3089597923699	168.39448556348907	1369.8691640142588	1033.8079169379453	483.42965673151593	1237.3503972815688	1378.0839081628674	1183.1817993407822	1217.889827285946	1199.522397023513	982.9055397986613	1830.0041111535775
KEGG_OLFACTORY_TRANSDUCTION	-7517.637695452722	-7315.334368471899	-7731.8707737057075	-7383.955384327503	-7363.3074181281945	-7666.43677447824	-7463.865016109847	-7423.834430733552	-7405.659957495283	-7192.231439500894	-7637.063329952439	-7532.4688056543455	-7639.720627188568	-7280.996141976457	-7363.007196674902	-7064.408957686774	-7387.054576666636	-7575.6566621071015	-7030.223443008355	-7737.693177204178	-7796.325327960838	-7451.476215738467	-7515.1138544937385	-7557.307429383824	-7336.523527111245	-7516.143061601249	-7610.918031304337	-7559.473803928785	-7329.6575631651995	-7278.408241816118	-7609.978117611567
KEGG_ONE_CARBON_POOL_BY_FOLATE	2855.246263632531	2455.1272034029917	2148.0741201582714	2374.4834879150367	3081.6475940980054	2672.424014396287	2168.410730100837	1537.5234157759423	2188.481236037167	1867.6085247097471	3491.3405162480703	2257.1263258815216	3595.703833383699	2210.741527118853	2512.619407798	1787.9615212925673	2753.7074550415873	1973.6378302128323	2392.931835458696	2584.696541504727	2525.885958368075	1078.791669544229	2617.3255906349495	2634.372774007694	2783.719173346186	3072.890012037602	1761.1161003560137	3536.39645789072	2501.049532542467	2059.832064905484	2123.1397565356783
KEGG_OOCYTE_MEIOSIS	2812.241929316715	2848.639560033098	2632.1642367899567	3047.5652312786806	2904.232502271594	2452.647322615823	2706.6667509158815	2616.6607285985356	2636.0123767226123	2602.5181557904452	3135.1989233432505	2904.0306147417086	3215.253343958557	2835.453205138516	2632.8792523141583	2231.707069068798	2981.4101537706138	2685.672548614908	2782.3993050573517	2613.504597006926	2524.494908990757	2391.1909311894287	3076.1619341967707	2925.836621032382	2890.9221312534246	3041.7083193350427	2487.545044695773	3453.5637092005727	2312.933995017611	3122.897879885595	2661.8663109226836
KEGG_OTHER_GLYCAN_DEGRADATION	3027.2311828534657	2482.0614834364133	3167.2688346256546	2524.2175196797543	2473.6388822831686	2858.442363191658	2535.075536938335	2164.8504319565054	3635.7159056022538	2307.5036546750107	2936.971436539772	2797.5502992082693	2629.7093226529123	2955.3698037851027	2720.456483585589	2950.0335341297505	2811.9871519246735	2045.2603366705735	2933.3428008719457	2162.099002284189	3028.144515192418	2142.019669985517	2421.0707008748486	2626.748070328642	1918.7489526349946	2469.2885878752313	2761.1965298060422	1942.3484818932793	3074.5757081831143	2044.4596081297823	2632.896355795121
KEGG_OXIDATIVE_PHOSPHORYLATION	4352.039054869181	3714.0329564222156	5172.470287393895	4007.1747893587726	3926.7514288525745	3971.7228266358925	4755.032654537732	4016.858788649577	4423.881523170305	5049.0853947264695	4481.17626401276	4174.925438839511	3926.037255622514	3886.6657162894953	4081.3907405941627	6093.698373990814	4181.089172693624	4337.372439740859	3948.2261281349347	4817.137496497668	5794.068646217542	4207.484888878895	3961.8552648551904	4502.581612372918	3771.749586946671	3601.780016260458	4607.187383485509	4350.43349631063	3004.916526210076	4001.11938265354	4187.254492037564
KEGG_P53_SIGNALING_PATHWAY	2664.305238334491	1833.6064905010298	2468.7490147679637	2019.3769806192759	1596.4506272830804	2138.2646992057325	1697.3066539882639	1966.4871524241498	1542.165160217046	1749.3161951180155	2549.2333263110613	1885.6652284964966	3474.3543435452066	2537.9401206262755	2056.1723177669573	2024.7465778936494	1866.1579885903266	1708.955267221987	1665.583916808644	2176.894902005546	2509.132626284156	2419.284231238724	2507.152724653499	1513.8133827722686	2312.754380129192	2600.415485358977	2407.557907426095	2608.5800315650613	2613.3509519653817	2400.154179954676	2592.61597739619
KEGG_PANCREATIC_CANCER	4462.263819629432	4374.268274351167	4275.623678604032	4451.807835066029	4140.633689567547	4066.683080517032	4050.7606508018616	3688.570584306917	3810.1803424735117	3724.091571477011	4594.470398059979	4222.358005106551	4522.83344399367	4483.635271124671	4118.072247632937	3247.9764556061236	4353.168413812486	4078.935526552441	4340.61666921311	4027.319752675212	3924.424627488508	3698.388364461167	4457.009747526692	4044.4977083209506	4487.744473900066	4757.7071942736075	4367.801126192557	4746.3137257588405	4144.6692230686	4566.54940445007	4235.567732889369
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	59.641730593799366	-288.59182524508833	-50.126867131450126	-246.84502367266396	-453.6702877720563	-934.1418967585123	-264.69245356282227	-187.66145565816623	-582.6020877266819	-176.22413805137148	-471.0988879129418	-438.16724489463377	126.4190163230378	58.82950592421366	-126.44513697192997	-432.0772741594392	-312.97620568864113	-451.77574683220337	-262.4694246708932	656.115634773676	-859.8302042368668	-1343.5912466763557	-717.6127271456462	-20.01797174673993	-534.0476171427163	-34.98998111822402	-362.0855703995421	-598.6547705410685	621.027474476532	-36.14325888100211	-221.2677035951183
KEGG_PARKINSONS_DISEASE	4611.334998834638	4066.9150143293245	5664.197027231323	4322.030456546101	4299.062629202073	4572.1338963602775	5181.725799913202	4391.079954245513	4602.970547810755	5504.956478249096	4834.586957860392	4627.25272802538	4451.097638742645	4349.0139456652505	4408.577352171127	6337.682147411882	4498.94880347393	4581.437212750383	4384.200057473146	5121.37383837306	6150.140188695394	4548.10809007342	4437.009801689566	4699.291151499254	4193.314221737877	4012.67184923123	5005.224197201373	4833.237865417548	3415.9177363551316	4286.289088415733	4541.218687467843
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	4717.124103169115	4499.936954795128	4128.386793686095	4779.815518805983	4298.264326071303	4233.681784794875	4487.233459181594	3895.635110061172	4339.014197512401	4128.110403860859	4765.553297126136	4610.669847796942	4243.047478892786	4587.918864842233	4531.422069706647	4057.993965811509	4666.6549486722615	3941.9049927013784	4618.2090286505645	4054.195523661627	5115.978039712003	4216.676272519751	4430.266779305995	4708.757556108629	4470.835197999004	5035.354528007008	4583.339075240612	4359.87524653736	4190.87790642564	4949.159090975239	4804.258212008252
KEGG_PATHWAYS_IN_CANCER	3380.079455383595	3324.891220818883	3186.8941173691364	3462.4342683309806	3355.234793023632	3090.8032946634357	3135.2813217088733	2616.8720412389175	2903.0973853772757	2870.0848852985528	3658.455582833105	3201.7941633230057	2981.2628944519365	3510.6476377994168	3268.3767674218816	2545.742748797871	3380.881438343289	2893.404492905758	3376.6015595053523	3126.1326926413512	2747.276759520124	2925.641640060092	3335.071615250088	3001.4037005621467	3548.3446702420624	3579.272240626253	3247.9571235308304	3652.182350598123	3263.253039439691	3314.0416211103966	2921.374555850347
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-3237.680212870662	-3463.510656511593	-3486.7522676680082	-3280.642038737259	-3335.835056597859	-3393.1732220470776	-3414.6072494194686	-3592.5775545823453	-3230.2826905007987	-3445.7675647962033	-3023.4094959245394	-3223.0900676530537	-2567.9105907384983	-3309.836387334656	-3584.5957328722006	-3127.313317026533	-3190.5474438437695	-3631.4228081192414	-3249.477964414802	-3501.4254057886747	-2733.7413467465403	-3515.6210061055663	-3486.254534700425	-2891.317367869563	-3371.9648937380643	-3295.268203502307	-3322.3457490024275	-3408.901861841736	-3376.2706643294778	-3438.417439944892	-3149.486942742682
KEGG_PENTOSE_PHOSPHATE_PATHWAY	3550.9332683531266	3043.823983942604	3207.6078263682048	3194.7001311257227	3016.835443481752	2972.8617026160427	3146.780361648778	2715.397431365609	3025.709571446767	2910.6699545418905	3016.323184045452	3013.634335814437	4042.44205767283	3079.340385874564	2876.119881898261	2207.6418869361223	3198.614999647665	2159.677285748883	3285.011797911673	3120.3250974413804	2714.6411102632956	2638.923178687597	2994.8464979319633	3298.6410137335206	3164.852675099997	3049.6434411006157	3102.1335341112026	3023.9585621074893	2979.3620168391735	3166.546345972467	2675.0762718618007
KEGG_PEROXISOME	2562.296162393015	2551.4939326011154	2390.045328554117	2502.157556678707	2398.712804070594	2451.614897046249	2753.5257716340057	2978.313282323181	2769.1509900760393	2912.0487562252038	1828.5674844592722	2930.474902229327	2345.027844372089	2381.266390493338	2398.5224723007777	2663.026318309243	2564.6234798180867	2550.2122496186494	2450.9797412438147	2455.029409812798	2518.4308737337833	2325.9504465646787	2615.5283904680873	2643.141515236237	2252.8604312757907	2162.895748510691	2519.0519714350594	1936.848929285843	1970.8394544776747	1955.3460351503509	2625.1044886975797
KEGG_PHENYLALANINE_METABOLISM	904.3678780588125	304.4418513653145	1069.9321172957734	184.8426040465347	2.976621293273638	649.4463853098077	1016.2764788321092	585.3337859315507	1560.1217494212178	1775.1028215148526	-62.58012603703537	859.7858643584605	-1567.366704028268	557.5589280928143	665.7185960582628	659.3661035820114	96.12585346503693	-209.17290154951297	335.71192963739486	625.6323658600286	458.8523977479708	903.0643323684617	140.10422273673976	349.84448117294596	153.92187431223465	32.64580880014364	860.4939533361903	-261.196594473824	55.55901916149742	623.4201091372834	859.7881211996882
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3336.122129877551	3626.3545415832723	3156.024984990632	3819.589304743853	3589.8241753163675	2949.09603622125	3515.8253900586824	2977.801316571471	3368.79007410944	3205.0544871430357	3367.2203650277006	3610.834428290782	3176.120969647949	3446.4843609068394	3514.5677549203265	2415.603445567669	3706.958689893205	3244.686740854635	3811.7873744057706	3317.307960499178	2513.051530773868	3063.083698841643	3660.2055004493395	3738.284310419949	3611.9634773773505	3799.3003688053013	3147.4496546170412	3239.943480138818	3962.898917363209	4416.898539927055	2854.4461322470506
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-1077.1244839083229	-1467.2285367033355	-772.554309860081	-1242.375396578991	-1441.1353403570465	-1349.05063082766	-890.9272183606936	-1425.5308409729732	-942.2163435529637	-1025.0883303983246	-1431.483397208328	-1253.5377839737212	-1481.1642622854579	-1141.149258163272	-1213.707215839213	-980.4847546236015	-1438.053485338447	-1885.0408262466754	-914.5740202930974	-1187.177109941651	-617.7970171908655	-1332.8159789390902	-1517.0104812547688	-715.0399901824767	-1551.2014313259415	-1204.256136963926	-1273.8943103486017	-1595.3758597806018	-1160.3758369968127	-1567.080600414335	-1096.9975505201237
KEGG_PPAR_SIGNALING_PATHWAY	1695.6041905675575	1686.4902958645525	1369.8183360806124	2123.5912154981816	1640.8629438947391	989.9535985559069	1786.2496173755208	1008.2820627488836	1873.501844671424	1778.999706765795	669.1238293920032	1923.3371634684772	795.8834304333541	1667.1655107165425	1643.512547221866	915.7201737408232	1859.3042647652037	1231.8706375684687	1714.0960524654947	1327.375519070576	1178.1059452646768	1372.2410834825878	1786.911871917384	2334.920572547713	1657.3417829867194	1686.0597704991833	1275.715849499531	976.0967358796333	1760.2963139210733	1386.304619612747	1388.6919197731168
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-130.41296946471266	-249.15877362057654	-557.1354847252605	-106.71534336672266	-652.8784796409436	-162.06061026836323	232.4818519887831	61.276290206295016	-154.50283235102688	24.559342994627514	-1084.9843192628869	187.80917238465554	-1423.5226592465888	-487.1183997546523	-318.45635957446757	-699.6736608660303	-91.98922248973031	-854.0957046472504	-136.22311265886128	-1606.9897251147368	-943.8037247986886	83.49064880290098	122.42531847434111	225.8405890930444	-604.6336475495136	-467.7830621948415	-873.2596218899234	-1088.3662792296473	-906.0047116798323	-1025.4004886683306	-314.8789227847101
KEGG_PRIMARY_IMMUNODEFICIENCY	-1844.9652773012422	-2166.472422278841	-2325.124301128416	-2233.681986495245	-2079.0240429582054	-2211.4090223704416	-2068.785862249317	-2463.472385480238	-1867.4475061149433	-2218.126468477687	-2484.813446171216	-2194.486831838113	-2306.5158047295827	-1630.257793631583	-2053.347322536122	-2728.482273672008	-1983.6998037122885	-2163.9010437834595	-1555.1319725233616	-2975.130448528087	-2417.0116053588245	-2761.2013399968455	-2549.118407748244	-1883.261110625529	-2364.2250533459464	-1371.5141264282702	-2481.453692398566	-2783.990018265563	-1878.1605537412988	-2320.2209748063606	-1966.0232366561058
