pathway_description	BS_EVCAC3NH	BS_74G5K7JF	BS_C05FKR8X	BS_FTKPQ5FZ	BS_G23JJAZY	BS_CZ3NA7KV	BS_CZ3ER8DY	BS_EK5PCKY0	BS_7G42J2SK	BS_4NWHYH53	BS_W80TJC27	BS_XF0ZX2B3	BS_KBT7MQ6H	BS_MT15SGJN	BS_H4NXBD2D	BS_QXKRN6CR	BS_NGHK9RZP	BS_N5DVEJXT
KEGG_RETINOL_METABOLISM	-4164.550512850013	-3992.225949934701	-4313.115819657635	-4076.93283668378	-4364.304789196317	-4509.541751022255	-4430.105269383486	-4375.552165308999	-4207.065533836194	-3880.145612565	-4314.423101881176	-4380.450089730691	-4103.891554608143	-3682.2397745321286	-4580.1028579037875	-3808.4960410396297	-4374.146344830587	-4427.761051562652
KEGG_RIBOFLAVIN_METABOLISM	983.5251326950365	1984.0524598713182	1672.0057851964502	2654.621220374147	2146.338586923155	2233.5216318442253	2050.4187109612612	1934.4199523044135	2339.086464829392	2689.172312520903	2071.6075009925553	1971.9809926372163	1508.5956647188705	2234.5063375915943	2495.2486468435673	2123.5767195541302	1475.812489070764	836.8788689956327
KEGG_RIBOSOME	8468.999091464224	7857.297229065187	7540.26845573991	7317.5845714316365	8090.075121811515	7990.028363807352	8036.72623099743	7774.876651369392	6956.336534226188	7833.004876563762	7696.245475105035	7980.379745889331	7680.539799042914	7904.977874062408	7799.5732533826485	7404.403517018043	8129.069666751919	8045.550751856781
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	179.2792041845496	726.8568310130977	532.7386593033007	671.2764721846306	78.43473244401684	1113.0824123840393	1158.819611735571	941.5249484287779	348.30267471562	942.7964852126879	1136.6451783802931	1342.4248610939685	734.1023882859827	724.5661069766611	436.0249210423135	438.3824788744514	1420.8302136652437	476.6227062789003
KEGG_RNA_DEGRADATION	3939.702276790782	3837.6290694385007	2976.3769792879175	4073.6081162210503	4295.063384769539	3850.2487167923246	3815.373192004261	3760.775591811778	4063.6967633511777	3612.750593119681	3894.695984633565	3644.4267285973165	3820.431772954771	4032.765618881367	4121.510829907547	3806.6364131560113	3441.24754695465	3373.881532314823
KEGG_RNA_POLYMERASE	2968.2173853211043	3311.15136898532	3589.8080507410796	3031.3502432895075	3654.6017767263256	3207.506526688807	2841.7747679608838	3354.821326248546	3051.8146206229885	2808.778075926444	3102.033061147875	2383.7812006510994	2706.6223310931327	3050.875319078579	3392.270252476321	3067.3611588994754	2970.5228364414816	3588.734618095552
KEGG_SELENOAMINO_ACID_METABOLISM	2297.3300615592125	2265.297066982699	2784.8028005983397	2225.6746448968643	2518.645796639472	1918.3748944259842	2051.0108813695915	2242.7161644634034	1564.735938503136	1973.1761664909682	2188.6229752521485	1866.3406911653474	1987.775586768863	2294.162376389262	1990.0299305489934	1869.849276328905	2127.682331405673	2007.717575205712
KEGG_SMALL_CELL_LUNG_CANCER	3949.7526130644073	3792.242308674866	3889.366688218648	4139.109876647277	3947.3087554015874	3788.2811101650987	3780.009078025245	3830.044443316514	3981.3283926488675	4000.9462539647084	3730.0312785701117	4172.015743091211	4384.841771566455	3749.9339700281344	3855.594906819828	3615.9860755201644	3846.427080384825	3790.544417035222
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	2591.2298001441977	2016.9842094312244	2269.8927759575945	2013.187739324274	2061.8968972229086	2416.5490385763933	1986.866915918159	1999.838656791986	1941.1272489002058	2318.1430162850374	2472.4363684607124	2379.1352927175903	2197.0175995932004	2145.543953763401	2177.4492879089903	1979.9780852919903	2164.512488837492	1999.6251559099164
KEGG_SPHINGOLIPID_METABOLISM	2179.3075929977786	2338.230276284461	1981.0244459138303	1730.266419221769	2188.123782252069	1917.1434375869212	2244.178935382539	1944.456915946259	2091.728248769903	2460.0420624311773	2244.9258170853973	2632.906665300299	1834.0998122490455	2535.6827896156974	1985.5525227049202	2376.223430459846	2458.2721146214662	1912.8448645640583
KEGG_SPLICEOSOME	5211.648396759199	5038.638459746304	5017.3774400865095	5373.082233218454	5449.776768097927	4980.53765211783	5002.264158009199	4976.009723656525	4987.594600599783	5030.593171331555	5043.729502435897	4701.63844146892	5176.759837212421	5075.597802900671	5472.927128844607	5139.7723371817065	4893.098341216411	4962.6835456868685
KEGG_STARCH_AND_SUCROSE_METABOLISM	-1513.531124496577	-1170.9005970280305	-1488.7727389421052	-1661.7690003383304	-1364.69454787229	-1303.3404175827673	-1591.740335021661	-1810.702581100184	-1685.2252777185595	-1821.7548117352626	-1507.8603947143902	-1223.4581704755565	-1262.5710539696665	-1719.985921074097	-1218.8705519780015	-1886.0233453369383	-1249.8416054588088	-2202.852291907826
KEGG_STEROID_BIOSYNTHESIS	2887.4630684891417	3248.168375569652	2927.750615486242	2975.6500552976813	4474.841832314689	2999.1135846319266	3693.9198422633035	3781.722470956942	4379.051276787957	2670.0280462800783	3956.4833592109208	3045.2223513449226	2729.8025808537386	3492.0304162312823	4196.793180661049	2707.877281114961	4384.667634432648	2720.4160594202112
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-4903.904603168143	-4043.6993666206436	-4861.17485240792	-4428.740850997168	-4512.12932389862	-4324.137051234616	-4505.108933163496	-4320.256762711116	-4641.13385042678	-4675.452549270387	-4076.9265242865067	-4148.897848565487	-4646.022488704315	-4124.178986797438	-4905.028290316307	-4744.570349210086	-4139.215734864634	-4856.683798175827
KEGG_SULFUR_METABOLISM	-160.8958146779496	-698.4049476501332	-210.70650626186216	-372.2668411137274	-853.8092792101852	-482.05124754291137	-969.4958051544254	-172.91503411593112	-936.2085174004951	-237.074252035889	-494.90648272221006	-589.2451874936287	-596.1840749012426	-491.92877656605924	-1108.2601414886358	-756.1859826488471	-467.67290720242636	-398.72487987402565
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-291.11371147166574	1154.8333964295507	150.38371204228133	-532.8231757764643	-1306.4674759091213	1588.2725014985444	1585.3057978710349	731.6282277439841	-246.80376864221034	1367.6783408112224	2231.492037816606	3174.90251613289	744.6751136555213	1915.474337607713	-609.7145818207719	-918.9218078084632	1830.4525178060576	114.53787300632393
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2155.94822182192	2304.4556010464676	2423.524337082901	2178.96393804746	2443.603128264738	2198.368744088777	2279.8154258051163	1913.5954281222275	2294.3506998463545	2723.693214537685	2385.8370097155494	2857.1010603033155	2552.428606925014	2594.5915538699264	2288.9658590128474	2015.2986484641224	2508.6623193293326	2094.9853496693268
KEGG_TASTE_TRANSDUCTION	-2571.47611784145	-2607.4020446532904	-2429.7052265903058	-2503.038537881139	-2270.1243355791867	-2667.678089311782	-2752.581188767398	-2814.111698639749	-2589.8125542374137	-2677.394086101297	-2988.313139229298	-3013.7065126207826	-2185.07996591936	-3044.3562632069243	-2548.8853425666657	-2723.5501029904017	-2765.5386369699163	-2337.5231355308497
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	1043.20302036272	52.964138088287655	688.3846116599088	-740.6061981287367	-122.28915101604616	-1118.9791732005142	-904.5568374727936	-462.9338931165021	-169.66422374075592	-346.33331599105077	-783.0213280371827	-455.6793872028684	-60.4082130081988	-599.3644342768785	-905.2254565236944	-992.7702941524949	-499.14351129152055	-897.8835417079572
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	1944.5309191260149	1440.998228374092	2267.1417025641185	1598.0940986492496	3037.120011910889	1684.5318365144321	1752.9550019989674	2296.7500596284062	2340.8797100244155	1229.293703483061	2330.7052605897898	1430.7358431461107	619.1157883578817	2125.8863328501047	2823.455101496733	1485.547917155076	1988.0847906423642	1271.2192314623935
KEGG_TGF_BETA_SIGNALING_PATHWAY	3439.0655801447338	3118.9429616868892	2825.940875947548	3043.812629988006	3314.2125406102714	2932.533700744383	2847.371044712865	3015.8973013794475	2918.61230850185	3190.8438965909845	2749.1143509079247	3373.0643450067455	3482.7797441016137	3320.8802261652963	2891.071314636287	3009.3625942154304	3481.066043664632	3035.6170591461196
KEGG_THYROID_CANCER	4769.509264738595	4371.206420077613	4535.866180753108	4443.756409349453	4489.432971895889	3730.9819559992866	3672.951287513193	3817.0420149019355	4140.736258304722	4210.898224488907	3912.318037815323	3848.809538605774	4699.994569855289	4268.136897079294	4119.6709711291405	3972.866850635066	4395.677716849204	4406.912514871927
KEGG_TIGHT_JUNCTION	2907.8405499321198	2812.2431466360504	2791.6302907618247	2728.4772184837766	2742.476111927841	2726.9716867666775	2816.4414382097075	2650.2437390290015	2699.200918181823	2856.0868295909986	2598.3322468916613	3100.943961515699	2840.7801429192587	2600.0267193211257	2708.9339424040263	2717.1976410107636	2698.2256655245383	2698.362099384407
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	946.9448368283975	1153.5023806158024	894.4038597454492	773.8756548477068	665.9329520944539	1087.5012203906426	1123.8520340263694	744.5800089896857	692.5984459210631	1699.0326833714298	1392.9632076004073	2003.7822684868297	1343.98540197494	1167.1445865470978	759.0029383973797	551.3262460530932	1676.4578916916216	566.4231177379133
KEGG_TRYPTOPHAN_METABOLISM	-77.98052645902862	289.53117213266523	-277.78045282003586	233.11398718861528	-93.02701621818414	239.37906249242405	-12.01775592087688	196.0262667603747	-187.5029374598471	194.8814262714659	302.20355431215467	378.62333182151997	-426.7187734084873	288.6911226808461	-510.6789817876215	301.5502186562335	119.00617947347746	-538.0410380602225
KEGG_TYPE_I_DIABETES_MELLITUS	-334.0687708863279	588.2385229944248	-257.58044494030764	-290.0590169691368	-950.7207712107283	1307.6739491807257	829.3023016591469	561.9011557696558	65.19558508981572	1850.6087907489418	2010.680004218695	2467.74795863498	770.3509801773907	2152.567052737395	-974.4448262498317	-463.9403823200537	1349.741136118444	-373.2814607406799
KEGG_TYPE_II_DIABETES_MELLITUS	2646.946555211196	2013.2759660759111	1740.2278333149134	1690.174283520988	2050.7297694037843	1911.4675053500105	1836.7692405583693	1533.9375233434457	1877.1668583767805	2242.8434494080666	1442.4549597463247	1796.054902019061	2815.25824127082	1968.0722862515267	1876.8430482071035	1345.9112642570544	2524.8850295719785	1852.8272777172715
KEGG_TYROSINE_METABOLISM	-1657.3887647134889	-662.9110337760612	-1300.3762427733764	-1302.7364384679768	-1408.24551824849	-1205.893418343534	-1245.1672935741171	-1106.706622629279	-1482.6663884587706	-1060.8847147720226	-1197.1816549958312	-1291.84131390334	-1144.594125971902	-870.8439266283349	-1205.9794837544468	-1505.0177420875589	-987.7946640950886	-1494.7417496680564
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	4355.955437991344	4821.7579724561565	4088.2407100762266	4603.532067465954	4818.86023708657	4585.470375588144	4520.952223399665	4367.5459841930315	4638.460549287687	4408.358097460108	4676.59394949168	4407.344021076722	4588.608269689879	4565.127051740801	4678.580209673459	4470.016135718553	4427.677067892373	4150.475062966054
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	3137.530268648399	2441.2897207131955	2746.0553817968685	2471.8011012969637	2768.1395844442595	3463.7536628249272	2547.046832350483	2000.9172691819513	2088.741699559916	2917.5122193477164	2784.158814680901	1824.2061837687597	1977.8650588167402	1906.455233243616	2714.423882936042	1683.9323794206175	2421.720986030554	2766.167374609129
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3093.306830021451	3124.3575592654997	2758.2082103407065	3362.0615603776623	3413.4116231778207	2982.3360404824016	2962.213268920941	3005.6937576477194	2944.5358876381815	3253.3597701488834	3203.6336444993212	2833.518719311478	2777.6025585755488	3383.472566607261	2817.6236421890135	3223.490047609459	2862.955360357797	2544.7513066486463
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	1586.9995839809508	1562.851496538582	1841.3601463908017	1934.090638113792	1384.8099715846402	1683.9428725540238	1352.9082358025335	1548.85814704101	1497.7969734895705	1715.9810950923056	1364.2873874616816	2057.27472123579	1763.8436546154462	1696.7896007535546	1023.0745378451575	1712.2871398386997	1659.5942309294824	1391.4988059548505
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	4308.129302935284	4265.975617280377	4267.574925972178	4389.609463335666	4597.309221578891	4558.649433895645	4330.168701930195	4383.649454881657	4403.921335925486	4255.498978589047	4635.481407353922	4543.175954428425	4443.507249218537	4452.794356637998	4412.7078846111835	4232.388053906765	4412.660173859327	4287.663139762179
KEGG_VEGF_SIGNALING_PATHWAY	2715.9443036083812	2943.0676369257744	3317.8963657526874	3221.640158883354	2998.567929614057	2665.7223569986218	2872.1444200758924	2698.859647173469	2652.712572440734	2751.2213708532436	2714.766894505994	3097.7663742699897	3310.624396478628	2969.734564388593	2798.9755474699978	2786.743380490925	3249.2686638596533	2982.730657340704
KEGG_VIBRIO_CHOLERAE_INFECTION	3983.539121991871	4222.248080499156	3820.193550794087	4379.003978546929	4094.8949357727233	4155.607583861627	4025.4790326063285	3867.542522454354	3994.467028584895	3989.4953925818136	4132.4787870953205	4285.020538235145	4051.633031115529	4483.562175429704	4041.5342304070946	4203.131592697575	4319.891288804383	3697.7296647838284
KEGG_VIRAL_MYOCARDITIS	1621.7909572293975	2653.938655697053	1786.0417702419618	2159.672674047697	1183.353606034918	3083.766584265646	2510.032633648161	2319.378239498634	1721.9226355649043	3017.906504770959	3154.2066469534257	3632.5036874912657	2456.542895690425	3239.6466796372097	1468.2304624922363	1782.0019060212453	2711.046983242728	1699.9983142830642
KEGG_WNT_SIGNALING_PATHWAY	3899.218813470523	3881.58812923386	3636.508903562275	3694.5100092185385	3474.5093720706645	3498.1017608097154	3376.464125217877	3623.7334310934	3844.75145647122	3627.4900001227616	3179.5572369249585	3407.9578878637913	3901.0625191989784	3548.2009156526838	3403.9551849298205	3623.606637760222	3365.5491827173028	3623.9303306901584
