pathway_description	BS_8T7DZV2F	BS_BA6AZWB3	BS_AM70R8RG	BS_AMZ70B6F	BS_BPWEFR89	BS_BVSW4GTG	BS_8GW1TMV2	BS_3V3KE3VT	BS_3F5PR9GS	BS_81SP2HX4	BS_7C40TRCY	BS_7XQRH69M	BS_VT6C6N6K	BS_VPBMDMQX	BS_WH5HDE0A	BS_TW8DQH8J	BS_M15PW2N0	BS_J1AB8PMA	BS_RD4D5F9F	BS_R6WNEEE4	BS_RCC8BXVE
KEGG_PHENYLALANINE_METABOLISM	66.22551619384467	13.279568608733825	-528.0959783375401	-655.754867482201	-309.2266642717168	-678.7963485755208	-324.13907506844043	-1260.6226370842742	-998.8563741304588	-597.6458534582689	-1022.673722829235	-1007.508331160614	-268.8201393548479	-983.2191959331394	-771.8753990602745	-480.58777609862045	-679.316475411837	-138.0167134019157	-567.0865972795364	44.54392101418853	-578.9206501055269
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	3411.912387134831	3821.2966022194087	2948.3197132754667	3080.2951610281525	2965.6314449945185	3315.7741154082432	2854.557817413026	2659.0230475933404	2870.464932060213	2630.252837336184	3427.2456446437063	3153.689144571559	2765.3944693328413	3204.4195702221587	3493.8049752777333	2583.953924769272	2792.736555142732	3076.630210475916	3053.855927262013	2870.9476346848096	3661.4437694277913
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-783.5288154286263	-1676.746376663783	-1943.898935195024	-1731.1819744280738	-1951.4709992929747	-2114.7808389378242	-1493.0589171059555	-1318.5391592920178	-1967.8722078840983	-1940.870136721367	-2036.9573887148854	-1821.772683949769	-1440.1294454749404	-1863.1911963550974	-1718.569914502773	-1522.8082834892375	-1872.3683191454302	-1149.9955629778779	-1929.7840217230041	-1449.9391607164262	-1741.9799851801208
KEGG_PPAR_SIGNALING_PATHWAY	834.6320269818989	866.6256468576939	-362.71676205378026	366.68430598684245	304.7310114115553	92.30927804956627	80.36305056509809	152.85635374867888	-98.34422127144899	-65.23377707154941	73.05591669053865	162.65183088601043	22.495779211118133	254.93986425106414	533.0914412760067	92.2981342613457	502.5095466320672	549.6397123570732	175.54169605429706	167.88721253318727	472.9929661252954
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-1097.5565076876792	-1364.1294372374814	-2732.7425938316164	-2071.65314414148	-1659.8427533066779	-1871.4424908586561	-1325.4755496135294	-2438.4407871904577	-1985.903199179611	-1839.8070558109894	-2342.441854743878	-1978.3098335303293	-1571.0707177141294	-1891.6318904430245	-2453.7384960959916	-952.2949112524766	-1292.7414848564422	-1622.0183817138522	-1670.3624790918202	-1093.2225406961206	-2235.3916024535465
KEGG_PRIMARY_IMMUNODEFICIENCY	-665.8034637580404	-3082.0498701080196	-3383.701457732145	-2962.3820085557054	-2920.580696227862	-2702.055021082243	-1581.8317109568588	-3095.770725421952	-3396.8616126598454	-2771.437435608468	-2699.1494473987423	-3000.907556857611	-2458.6211394760994	-2363.7202886847554	-3375.80375274831	-2498.290085435109	-3125.1834770357536	-1358.3240238661692	-2568.659542170806	-2826.0646553661463	-3034.0360225653485
KEGG_PRION_DISEASES	3948.261974574716	3730.4936255398898	2641.037753905395	3774.5856304050485	3703.6180526504686	3235.6680175126403	3581.7566047978835	2593.0407606949684	2284.9355600324106	3032.7465544684	3570.7209211544214	3404.884213588861	3498.1407643274197	3509.958616873855	3059.62786717569	3743.147728879456	4185.875593827501	3890.1677309620536	3772.3211498405944	4182.791156716517	3405.287964297151
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	3657.489985707245	3279.571049201917	3820.7983510573176	3543.145526859442	3593.2286451413966	3756.7771779694667	3653.2528643792757	3910.612581981337	3345.5046720134087	3895.3400438674253	3447.6497950663306	3666.123961090583	3730.1766607328263	3458.0287163243593	3472.1853124669287	3758.5319544893337	3854.2407745388446	3635.576003306265	3690.7702003918603	3221.5246415139427	3513.552676795338
KEGG_PROPANOATE_METABOLISM	3615.3321012811266	3411.0179996677834	2377.102240747021	2415.5650299862664	3055.9416686314944	2740.1902594150324	3311.7100497187566	3621.674514499786	3312.950974374182	2884.7571809516685	2412.1673324182284	2371.5364575835156	3255.5479478815887	2460.266666753225	2530.62051410807	4022.6740490767625	3004.339769632994	3255.3940080766715	2943.107299827043	3887.526400740935	2996.9924749594866
KEGG_PROSTATE_CANCER	4931.940011720353	4315.022789101809	3768.069180699951	4155.826226161584	4344.824166319191	4432.474861182474	4101.9005551163045	4032.0287470455078	3952.785164004814	4032.0438498865788	3998.8072436390885	4163.036906257725	4465.8232482957155	4085.3591107509674	3684.181772558699	4232.805846233532	4137.060593582863	4485.747571209016	4451.3343290130215	4428.187198739455	3738.4649050381886
KEGG_PROTEASOME	4985.2535814059775	3026.146161967956	3997.535990626191	4289.396922424481	3747.675738331596	4057.2464260263096	4816.155033643856	4705.064220901042	3563.993475626008	4383.841810696811	3711.208931348403	3926.5799267818747	4366.496890620036	3749.6594256168664	4069.8164462690493	3855.601889667809	3369.2789206540765	4336.399390787843	4357.508340325165	4396.6965029321145	4109.482213672571
KEGG_PROTEIN_EXPORT	5153.182851194839	3818.5740999992486	3997.902994078002	4143.335706436483	4001.4788934559874	3908.3193314444798	4224.613252343786	4414.77923361391	3971.647000117069	4836.202743493061	4142.035868183017	4034.226995289746	4435.047143881784	3113.9229894489617	3976.5369047105432	4334.512289403734	4391.89534312147	4320.806876352592	3953.098819821669	4286.56638760957	4062.257762365696
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	1110.2464359777987	3248.3428862708824	1303.186506938584	1337.7254436623698	2439.086300524479	1376.5112196955088	1517.4074945671546	2181.31248579157	398.5437360525739	842.1707716304463	1083.795429521755	989.4549182243609	1403.5423869079186	1215.0900309519748	1762.8817599973881	1042.2060225385303	1281.2050269770825	1662.1561437450328	1543.9900908579675	1596.5231305317466	2475.465161495902
KEGG_PURINE_METABOLISM	2195.0531392141784	1489.3883525846504	1945.192586102652	1726.5059019499622	1786.0948602158678	1614.4682490109008	1742.5715311550175	1981.5254280003282	1649.7768911496241	1963.3804138199484	1644.2807191086704	1727.6964398884356	1896.4409179432732	1682.91700660284	1686.989968270418	1866.5236719460172	1581.4274120830305	1839.2767252005724	1682.224806903776	1954.085681053246	1744.9498193215968
KEGG_PYRIMIDINE_METABOLISM	2633.4174518673135	1555.61671004842	2439.2580255195553	2319.717660606042	2213.06612654747	2033.3582411188418	2379.4648854658135	2946.0793029138604	2297.597278032401	2718.108859708085	2022.7160534177274	2164.373864066176	2454.349116210544	2126.163184054956	2079.540640405612	2504.987361744448	2250.341100952377	2675.601773951472	2186.2054653361374	2566.57863635554	1734.1142713968457
KEGG_PYRUVATE_METABOLISM	2877.9881252561845	2695.9586133580688	2182.842567672491	2355.3698671673556	2703.0460405402464	2393.1938748624634	2932.0056026744605	2773.3875013502075	2563.855889976483	2731.9947772218	2300.7276603979317	2147.6938981149797	2612.8904486444717	2427.052008742712	2377.30351290609	2867.3911522644594	2404.541711120686	2635.0458571444124	2494.4328277431723	3086.00019023771	2866.203128317926
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	3822.876970370764	3324.0214707580562	2849.7683583020607	3170.3065080868782	2986.7991252246193	3140.3440581890027	3038.5124795879346	3078.368649048585	2746.2820641631024	3125.4180813694857	3245.408930124355	3033.5208858210517	3088.7966091343096	2968.9929722191264	3099.3307589102933	2899.8756864719053	2998.459404444873	3555.388550664762	3166.7932160443506	3009.678008490224	2890.4802214268075
KEGG_REGULATION_OF_AUTOPHAGY	-289.91974344216214	-170.11288001116554	-421.1930247437249	-131.81508879891953	-194.0318706267626	-225.67812333372603	193.27232387384538	-254.17377658863006	-259.15607887294937	-728.378469184272	-384.81616513502377	-378.5432023137764	-115.1708649462089	-395.9850002589974	-224.75770781796018	106.79847201306438	-342.45218929489056	-376.7321811522579	-252.9186822924621	-373.33884218404637	47.89130221575215
KEGG_RENAL_CELL_CARCINOMA	5240.65700994627	4948.339549142345	4888.431751367139	5025.664614012288	4969.098459266905	5005.588637806068	5039.952973415664	4136.914332041268	4594.63173472014	4812.802008465593	5013.071397819569	4977.297872727046	5004.399012292202	4525.312252422176	5032.454251183979	4607.527360245978	4707.860605315906	5136.338154024132	5049.6676578619645	4781.272054277781	4963.136785514167
KEGG_RENIN_ANGIOTENSIN_SYSTEM	815.7951695166557	-1066.8353929611949	-1321.6005612643621	-1144.4897421398728	-1610.1022137657428	-780.9652909715423	-1253.5222006921158	-1818.0654727918663	-1146.9505828552392	-1232.324659577469	-1049.6756135498672	-1084.5182208861333	-937.3232102478414	-802.098590487627	-482.49777583373	-1633.8267189592052	-1689.2305849962586	-311.1784694957714	-389.54847044105736	-1156.1769088162764	-613.7986597120525
KEGG_RETINOL_METABOLISM	-4019.9750417143277	-4362.034556900622	-5207.851068262414	-4668.478104161291	-4480.092284944934	-4704.345841231241	-4102.615981334555	-4596.477563937012	-5058.902093875296	-4829.479716085628	-4833.894808484515	-4803.852657853946	-4675.347330797019	-4603.716499342859	-4844.848199752522	-4241.622074256178	-4455.306224344871	-4593.8184373948625	-4561.707123188216	-4312.23197954801	-4732.01096371888
KEGG_RIBOFLAVIN_METABOLISM	2214.4309740528297	725.5508924970727	1040.5911723330719	1079.552159922192	971.8199175344507	605.3324889506403	1805.7506169969784	1656.6865904861534	695.1626551220124	1537.332348274198	1007.3224684658489	1023.9293484589707	1333.6046347977808	540.531810424076	1468.0131358596736	1597.6738521175994	891.5897869725977	1590.4127378881549	650.1948430308348	1121.0101514859143	1019.1184173091879
KEGG_RIBOSOME	8671.745603979825	8399.16234202042	8413.453429216344	8569.870642252676	8500.386960203856	8256.487325378605	8589.989211269001	8576.82727018103	8704.410194533844	8633.598120933833	8523.496533191994	8558.633214419307	8635.281835921385	8515.860319105772	8051.055459461326	8695.032275703328	8392.558856088504	8419.895617257369	8540.169761948693	8670.703916181696	8344.799372438383
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	654.0093625580757	-120.84200408074867	-343.7787601925211	-544.3194314961129	-110.91236825287342	-236.81713101686728	286.01970445211737	-377.3329070847376	-102.07677329216494	-45.749047530600365	-175.04929921307303	-264.4714130989287	-198.86756121747567	168.8567899990012	-251.83659006686685	235.46693399428295	69.37371727495884	93.43654729512309	-37.79143693244623	-199.53660970414967	13.44147129727753
KEGG_RNA_DEGRADATION	3919.5344215954356	3564.273454152093	4460.991337928694	4223.4983543438175	4024.342951561335	4107.068547876217	4458.146522675002	4401.664868859323	4518.666680238608	4356.910335656923	4218.124984328746	4259.96066394743	4608.857543025595	3602.35610658929	3900.2387599079157	4646.822924282098	4204.605858386598	4441.011942721971	4149.871791288917	4385.745305982777	3874.920110757783
KEGG_RNA_POLYMERASE	3347.687894310715	2917.178545723331	3625.2529313575706	3707.2221521649262	3633.752417209218	2953.1945408009287	3384.0032882445885	3816.199152776635	3766.6440497228214	3875.3820398267744	3295.5903479869066	3457.4923002107735	3447.04919693374	3370.2766631882405	3287.5792316884526	3774.352179599062	3496.359541688571	3365.79738789321	3327.215543850685	4074.1883515238605	3343.231540579858
KEGG_SELENOAMINO_ACID_METABOLISM	2730.7261245094087	2302.807322541368	2387.4167235774203	2665.2276632587655	2328.0516003518587	2188.344159919643	2267.669933642379	3116.5257969851846	2667.800099140097	2326.305980174464	2887.8391070540365	2340.757547164123	2467.5311418593355	2376.0320417887997	2262.4269867573657	2509.9220376203994	2016.9697707667	2588.054291102211	2268.9612905870727	2838.348678392158	2421.122750552602
KEGG_SMALL_CELL_LUNG_CANCER	4432.429680257044	3439.901023614211	3263.9905851898766	3587.4204048019983	3848.6359465646838	4167.899038049656	3993.177514384386	3563.223152930448	3329.39642108091	3809.504956724286	3616.6811236680132	3600.930625409612	3897.7519824109368	3767.9141757458765	3344.4926481663533	3907.5612791515687	3802.5456049575077	4226.038858472861	4012.342315390062	3888.1727028357654	3116.7599596132113
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	2487.5142241874564	2390.5220097368638	1875.0490321435627	2550.856322373922	2201.623825573459	2392.814387302202	1989.1136958437328	1569.9012065885508	2202.7652926196242	2151.0292650004485	2508.5689091402055	2610.115060685921	1852.9522362247972	2506.35141107464	2477.139537648054	2178.0136467130214	2522.6434888448475	2160.5177537726704	2297.049566736863	2150.968422727952	2590.1408997205217
KEGG_SPHINGOLIPID_METABOLISM	2141.348671115833	1639.2833724605352	978.7132189553831	1171.7233746912898	992.392150207319	1010.3096829357492	1427.9856064930282	1013.3435664516383	661.0879557843509	1167.6855937741893	806.3518209081776	1040.4729748410227	929.8661830187266	1052.6102689825784	1045.0946548643096	824.4252803256168	1570.7691345555886	1216.7049335190131	1129.8714762930867	1056.1054187160335	1331.3663181882257
KEGG_SPLICEOSOME	5005.023861273896	4881.466851054638	5565.206732776953	5581.316801622486	5453.328596532645	5489.512994726256	5601.212410454191	5872.775022329664	5498.4321991877205	5843.6423338161185	5288.9447326578975	5389.380866686464	5685.329218970437	5151.99951851371	5166.943687190209	5441.674703211389	5400.688356727218	5331.474732775225	5564.080866408505	5705.402044691315	5032.630309016093
KEGG_STARCH_AND_SUCROSE_METABOLISM	-1150.9016102772348	-1556.592811749305	-1812.0349661432965	-1780.3227696216081	-1812.0232122193493	-1384.7319580657713	-1304.9868790706641	-1550.8469058410483	-1534.7061026934362	-1459.9279851132387	-1433.5661473665323	-1721.6186363198394	-1026.263806688703	-1698.2312017811155	-1694.2957110049274	-1375.3544754965687	-1773.714907972737	-1247.9319701629938	-1297.9954202186273	-1215.7027674194924	-1619.2381913135387
KEGG_STEROID_BIOSYNTHESIS	1700.6959904358737	1350.1224208620897	2727.5711716554542	2165.705590160538	1804.4011230926262	2363.7282946402047	2956.1087257642266	2865.2630994697756	2092.138493321012	3174.8476445789693	1367.4176641993236	1883.1233543932249	2495.4742658410487	1463.7598314124753	2425.8267125371076	1830.082359033775	1547.6347894270257	2648.4689029354704	2313.356369239391	1609.5407601434872	2424.3172064645714
KEGG_STEROID_HORMONE_BIOSYNTHESIS	-3618.213827540081	-3966.9039791816494	-4709.832438727944	-4495.407202881521	-3846.4759409604685	-4266.249721304424	-3512.751137889957	-4485.152224900293	-4530.498378155666	-4292.231639713456	-4651.454282757261	-4290.460725533174	-4045.748611338693	-4209.306880365799	-4466.5800027500145	-3657.9950289468134	-4071.2298811548962	-4203.9836504906225	-4006.977555548121	-4055.9480781003704	-4322.121036492177
KEGG_SULFUR_METABOLISM	2015.2149965072567	-190.4024547146946	-1388.6617639884971	-722.030723012449	-629.9293158868022	-648.5062659058713	-361.6304014250254	-1058.2482391943067	-215.7370365238985	-529.9670373217104	-785.0965626414018	-455.1301424510493	-758.4587885603905	20.539721955658024	-420.4362270190504	-483.7842288212523	-792.7225702604246	-118.69478959831758	-769.8307823870946	-530.3909697518357	-585.3646706396685
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2630.454848836682	855.1553972370584	-1165.5036830759382	1064.7678802342343	-156.69379601668334	-113.39678250832367	1516.7312804686171	-610.4917867848271	-938.0793198124757	94.73778807328381	1535.6353526723888	414.11746757830224	1444.657718782939	592.8049993792811	-1551.44190428385	1294.1505658222395	791.1834186912984	2428.0266920390713	689.4199023231486	1256.4837458219827	-247.05959244933183
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	2851.839713881007	2287.184174277849	2139.4616195995986	2286.124540159717	2384.7659362532177	2342.0204343093865	2552.133848961319	1886.0070904305994	2114.329231383321	2441.5059426743956	2404.8596380811578	2352.6172287876598	2391.7713490423666	2249.3654773226517	2178.7137379669075	2323.729778780191	2325.5370883971445	2517.9130230828177	2387.0172503149806	2190.8506483097117	2158.843069729224
KEGG_TASTE_TRANSDUCTION	-2246.690129824361	-949.023310909155	-1232.5212920371578	-1370.2884572931544	-1331.0389272487864	-1269.4855108430784	-1717.1037938074269	-2368.0209047747094	-1239.000943718649	-1402.7878312680086	-1230.5015989501644	-1162.8443391417368	-1727.586557894132	-964.3526706169814	-705.3552049972805	-1601.8024049882015	-1260.0103969163156	-2144.448494750479	-1628.4326876510086	-1314.2771371346698	-491.04710540868837
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-1177.796689440449	1159.2889774030245	-1326.3894370906728	37.619683790720956	868.0485975455667	-812.5358377856701	-164.2172865156699	-303.5909137210165	-926.7614523817701	-577.655350191566	-197.69396952460556	-565.5790038388714	-777.9728657408305	-225.67544944375732	-708.5262767806726	-691.9528151445938	551.9581757106153	-1124.7189203878625	-1174.9215721937908	-92.13438771456458	210.524439284045
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	2026.1381050904838	702.4136056378757	2081.1976185379535	1985.2114048120238	1318.9549113945668	1778.4515441750664	1450.371085018529	2411.5354249531156	1536.6453313741022	2620.4944561235934	676.3156658327935	1522.907971065737	1501.8668406264278	1489.405908755667	2446.2526064109843	1479.1236188710664	1160.7081836514135	1617.4688533275712	1718.3295164552055	1317.1472577535333	2212.901407510426
KEGG_TGF_BETA_SIGNALING_PATHWAY	3767.344493968081	2750.8327499279094	1722.3813636190116	2294.702796354426	2712.828885820207	2515.85171729588	2684.056822420631	2559.8783309020546	1932.7506517718903	2354.380419211737	2528.3403444696287	2288.2739806240515	2753.8289238664074	2155.4551042302082	1794.9017342760435	2488.6220136289776	2612.4311325983144	2944.0999294476132	2316.5187699554554	2254.829845794602	2082.1015346879976
KEGG_THYROID_CANCER	4907.710989392439	4013.8036879992433	3189.7821485685126	3503.9514972697634	3545.936300520001	3437.9868673179444	3240.199480647425	4153.179895778938	3317.6005168878437	3441.8994725538014	3226.652340103994	3676.7556940289214	3706.5362032957582	3326.9307778855928	3341.3007961602652	3388.8849871264156	3649.0347673937504	3777.481882803593	3396.7136322473016	3720.0439259194827	3059.0623126436003
KEGG_TIGHT_JUNCTION	2968.234258542947	3233.603514020486	2642.2261837310125	2799.891282988694	2851.7280061913243	2866.5055639989714	2766.38631389506	2694.8066593927997	2613.0704032053236	2652.5402461925078	2757.098663449451	2660.946083717621	2580.486235205468	2692.4479181749102	2622.445916886036	2638.759479923616	2812.6635051273224	2867.027703683696	2873.685577289407	2831.9240275424436	2587.080682426422
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1680.432656320747	695.8099146517688	289.5132543310174	623.6019122495818	576.6149166859668	678.7564269864852	837.2234895511592	282.67498749487095	166.74600397273935	698.973218522855	638.4660679450571	518.630346805252	692.8897202212775	728.9131168657714	565.0709133801574	848.5641361603411	739.9134448416098	1137.6516803010745	700.8813092112632	533.5427996693234	552.9618895563617
KEGG_TRYPTOPHAN_METABOLISM	701.484425626606	221.60656173869393	-864.986159212398	-338.3065264438337	318.7258250271316	-421.4854272519151	290.18387386164795	-308.177231395146	-319.32788380552665	-41.79458615164003	-728.2997842260465	-552.7106767047953	33.293669526470694	-230.37971342744277	-832.4314490225152	315.49256726925523	69.09294284562566	47.833345758506766	-96.22196547464591	587.7694455586952	-556.7692958859916
KEGG_TYPE_I_DIABETES_MELLITUS	1302.8871585982197	391.54056654830674	-1782.251953056213	101.11202418724497	-448.6533265204271	-793.897170580929	723.0972373598197	-1109.8037403540584	-1839.225299958518	-345.6156266848793	630.1742853997894	-822.2430838864566	-211.32924080185694	49.307796938093816	-1685.552421381789	297.31045266214096	-248.92631523698583	568.3289950206636	-114.97839552144615	-343.3477635705949	-306.27677998936633
KEGG_TYPE_II_DIABETES_MELLITUS	1795.9273738475931	2805.5502088585727	2842.303636387247	2633.945572263092	2072.5666794072076	2461.8654694533925	1965.907841352564	1655.0974260168896	2640.6122953207214	2324.4100879939106	2858.9761972955966	2804.6718214359353	1967.7437759068307	2679.5716648085945	3259.654940846207	1555.4125738026905	2189.0074054675297	2239.585562324648	2583.5395419045	2167.8682105057687	3289.432935922956
KEGG_TYROSINE_METABOLISM	-1113.7438633595266	-1042.7431568802003	-1189.3324028564948	-1352.8288541030652	-1114.0595879218763	-1554.755616010476	-1098.9004960682596	-1354.1941573189424	-1014.0471117766192	-1475.155899807046	-1444.8363825405931	-1537.4080743283448	-1111.8152266833858	-1518.209925357989	-1546.9531319780199	-1179.5230054905205	-1427.8078303823868	-1243.5771717297048	-1426.3600322995444	-962.8917787230821	-1555.2076577306243
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	4819.938116426025	4314.4086631390255	4758.478072464735	4692.492652938541	4536.824693126138	4747.161651064105	4761.046918960785	4608.917790322814	4767.138702463737	4714.509287422394	4679.60144959052	4827.804208064759	4856.519049887394	4217.037693134096	4690.106154282148	4888.427523447399	4747.076074210214	4817.411440073516	4707.5400054616275	4600.06055248331	4691.023344176894
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	4060.0663018307932	2413.4981419467513	3705.070611742338	3183.5706194429076	3259.278235671589	3544.8921757642584	4292.650068439196	4788.568621793724	3347.063029934905	2747.637661322011	2983.430487584821	3726.605918695308	4014.7254875174476	3497.3864475287373	3708.449292568026	3318.2144650108294	2626.8859084074556	3769.2365754719467	3701.6413132447415	4263.628589530186	3438.1745377891384
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	3026.406954988446	2866.2193399522785	2401.91191775936	2307.5029033861556	3052.6081899359415	2474.1187764622573	3249.6092186652695	2828.866492696534	2999.1555891368134	2974.0437483112837	2041.625131890749	2294.4212663904764	2898.5034153973756	2263.674695103333	2275.146422618918	3414.134688868202	2821.372104410899	2850.7508533766177	2742.6097976159963	3709.508464799417	2558.8801934889634
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	2591.108734803427	2318.03289826121	1733.770767999864	1861.6286769297112	1955.1810610779994	1947.5463039950027	1593.6793982254785	1364.5290683591465	1480.747972571704	1748.3019693631468	1921.9700123478196	1712.5828087936225	1427.362431714353	2106.13933663255	1969.574387975299	1403.0526320058743	1797.934666908095	1760.3538125853338	1772.8185070752806	1806.245849661087	1969.0300465438904
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	4569.927274166686	4858.719664295613	4583.15960584019	4893.967141008965	4562.133298465587	4578.425730362587	4260.130334473381	4376.760169647676	4233.595788584831	4354.712133992518	4724.452773092493	4575.482253857448	4513.065354236251	4579.453024094528	4707.348519993222	4069.624170985375	4540.195572841067	4850.6415084238015	4691.016519101335	4432.783239584256	5051.035408322921
KEGG_VEGF_SIGNALING_PATHWAY	3068.1747180990187	2701.3726190017205	2431.6280807240946	2374.7583163394556	2638.856685396944	2614.973281541197	2431.1544408374266	2124.25222111071	2124.2761522336077	2528.8479111689303	2326.339204904618	2539.131442973763	2227.983226934164	2714.5518831155387	2651.290538073614	2108.7795712219595	2513.1832773715378	2456.93325288724	2510.948038587081	2438.736157887688	2534.4170972793745
KEGG_VIBRIO_CHOLERAE_INFECTION	4297.347021180647	4092.3380199568637	3927.007274873975	4124.803028714516	3709.435580494088	3833.184423200182	3765.007092070904	3243.9895104558127	3261.28204486064	4222.094698842278	3948.9673672360314	3886.883678014472	3303.319889771399	3841.705603910288	4263.8675738097845	3271.823543133776	3710.688439917176	3966.0130877888623	3923.8056707782143	3642.034755413022	4456.8291313397385
KEGG_VIRAL_MYOCARDITIS	3435.8024361499774	2195.448583409454	1013.6415881931753	2259.366076153954	1626.028966048345	1808.9757332930458	2562.4611772008902	1178.6703639961706	1132.4074043463406	1717.2306109737674	2494.5484834503823	1739.3095710866382	2054.1102169466176	2223.969727733118	1018.9355817709202	2193.858231802753	1973.321069922833	2806.2177159239436	2140.734573486785	2030.3064955974478	1892.747608794616
KEGG_WNT_SIGNALING_PATHWAY	3260.0060710677317	3706.708373862717	3389.0469976878812	3241.1393809531764	3522.440329855124	3616.6931461520526	3179.0207231206605	3719.695582942164	3209.956485313951	3431.69559713287	3314.6645481853648	3347.5268703178153	3334.573225046357	3430.3914547647055	3256.9514358682063	3201.223217090883	3406.3772805600056	3552.762531872673	3462.6892186264813	3370.0135305756467	3274.6463763306238
