"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M3"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"1/90"	"108/5245"	0.848743718323338	0.916643215789205	0.762380322423771	"NFATC1"	1
"M3"	"KEGG_OOCYTE_MEIOSIS"	"KEGG_OOCYTE_MEIOSIS"	"1/90"	"113/5245"	0.861542326406896	0.918222742617876	0.763694028947941	"IGF1"	1
"M3"	"KEGG_CELL_CYCLE"	"KEGG_CELL_CYCLE"	"1/90"	"125/5245"	0.88805324569464	0.934185881834622	0.776970713936527	"CDKN1C"	1
"M3"	"KEGG_PURINE_METABOLISM"	"KEGG_PURINE_METABOLISM"	"1/90"	"159/5245"	0.938865111571745	0.970002179047248	0.806759447160804	"PDE5A"	1
"M3"	"KEGG_ALZHEIMERS_DISEASE"	"KEGG_ALZHEIMERS_DISEASE"	"1/90"	"166/5245"	0.946051507959661	0.970002179047248	0.806759447160804	"ATP2A3"	1
"M3"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"1/90"	"189/5245"	0.964272750974958	0.976326160362145	0.812019158715754	"CXCR4"	1
"M3"	"KEGG_OLFACTORY_TRANSDUCTION"	"KEGG_OLFACTORY_TRANSDUCTION"	"1/90"	"389/5245"	0.999085669944496	0.999085669944496	0.830948445437918	"CNGA3"	1
"M4"	"KEGG_AXON_GUIDANCE"	"KEGG_AXON_GUIDANCE"	"8/73"	"129/5245"	0.000378241896832021	0.0298300230365045	0.0245073359991822	"L1CAM/SEMA6A/ROBO2/NTN1/SRGAP1/ABLIM3/UNC5A/NGEF"	8
"M4"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"9/73"	"178/5245"	0.00072756153747572	0.0298300230365045	0.0245073359991822	"CACNA1A/SLC8A2/PLCB1/EGFR/GRIN2A/GRIN2C/CACNA1D/NOS1/ADRB1"	9
"M4"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"11/73"	"272/5245"	0.00119796598179481	0.0327444035023915	0.0269016922227606	"GRIN2B/CNR1/GRIN2A/GRIK2/GRIN2C/GABRD/DRD2/TSHR/GABRA3/NPFFR1/ADRB1"	11
"M4"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"4/73"	"47/5245"	0.0039207723500835	0.0803758331767117	0.0660340606329852	"CACNA1A/PRKCZ/CACNA1D/GCK"	4
"M4"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"4/73"	"53/5245"	0.00604613251385913	0.0991565732272898	0.0814636801867336	"GRIN2B/GRIN2A/GRIN2C/NOS1"	4
"M4"	"KEGG_DILATED_CARDIOMYOPATHY"	"KEGG_DILATED_CARDIOMYOPATHY"	"5/73"	"90/5245"	0.00798918258613566	0.103006639753433	0.0846267643673906	"MYH7/CACNG4/CACNA1D/CACNG7/ADRB1"	5
"M4"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM"	"3/73"	"31/5245"	0.00879324973504918	0.103006639753433	0.0846267643673906	"PHGDH/CBS/GLDC"	3
"M4"	"KEGG_LONG_TERM_POTENTIATION"	"KEGG_LONG_TERM_POTENTIATION"	"4/73"	"70/5245"	0.0158659610500066	0.162626100762568	0.133608093052687	"GRIN2B/PLCB1/GRIN2A/GRIN2C"	4
"M4"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC"	"4/73"	"74/5245"	0.0191029504588899	0.174049104180997	0.142992845540229	"CACNG4/CTNNA2/CACNA1D/CACNG7"	4
"M4"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"KEGG_CARDIAC_MUSCLE_CONTRACTION"	"4/73"	"79/5245"	0.0236889198924887	0.178350320317678	0.146526578951622	"MYH7/CACNG4/CACNA1D/CACNG7"	4
"M4"	"KEGG_ALZHEIMERS_DISEASE"	"KEGG_ALZHEIMERS_DISEASE"	"6/73"	"166/5245"	0.0272301959546696	0.178350320317678	0.146526578951622	"GRIN2B/PLCB1/GRIN2A/GRIN2C/CACNA1D/NOS1"	6
"M4"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM"	"4/73"	"83/5245"	0.0278016144325324	0.178350320317678	0.146526578951622	"MYH7/CACNG4/CACNA1D/CACNG7"	4
"M4"	"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"8/73"	"267/5245"	0.030995811027949	0.178350320317678	0.146526578951622	"CACNA1A/EGFR/CACNG4/FGFR2/CACNA1D/CACNG7/RASGRP1/FGF20"	8
"M4"	"KEGG_PROSTATE_CANCER"	"KEGG_PROSTATE_CANCER"	"4/73"	"89/5245"	0.0347275621954888	0.178350320317678	0.146526578951622	"EGFR/FGFR2/TGFA/INSRR"	4
"M4"	"KEGG_TIGHT_JUNCTION"	"KEGG_TIGHT_JUNCTION"	"5/73"	"132/5245"	0.0359634644094485	0.178350320317678	0.146526578951622	"PPP2R2C/MYH7/CTNNA2/PRKCZ/MYLPF"	5
"M4"	"KEGG_GAP_JUNCTION"	"KEGG_GAP_JUNCTION"	"4/73"	"90/5245"	0.0359712077587145	0.178350320317678	0.146526578951622	"PLCB1/EGFR/DRD2/ADRB1"	4
"M4"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"5/73"	"133/5245"	0.0369750664073234	0.178350320317678	0.146526578951622	"L1CAM/CNTN2/NLGN4X/CDH15/SDC1"	5
"M4"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG"	"2/73"	"25/5245"	0.0466442167688654	0.20535184255945	0.168710114554619	"PAX6/GCK"	2
"M4"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE"	"2/73"	"26/5245"	0.0500858152584025	0.20535184255945	0.168710114554619	"NDST4/HS6ST2"	2
"M4"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES"	"2/73"	"26/5245"	0.0500858152584025	0.20535184255945	0.168710114554619	"FUT9/GCNT2"	2
"M4"	"KEGG_WNT_SIGNALING_PATHWAY"	"KEGG_WNT_SIGNALING_PATHWAY"	"5/73"	"151/5245"	0.0582172531360624	0.227324512245577	0.186762115323709	"NKD1/SFRP1/PLCB1/NKD2/WNT7B"	5
"M4"	"KEGG_LONG_TERM_DEPRESSION"	"KEGG_LONG_TERM_DEPRESSION"	"3/73"	"70/5245"	0.0730862967673235	0.272412560678206	0.223804927899938	"CACNA1A/PLCB1/NOS1"	3
"M4"	"KEGG_ENDOCYTOSIS"	"KEGG_ENDOCYTOSIS"	"5/73"	"181/5245"	0.10642432524147	0.379425855208718	0.311723424048241	"EGFR/FGFR2/PRKCZ/LDLRAP1/ADRB1"	5
"M4"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"KEGG_INSULIN_SIGNALING_PATHWAY"	"4/73"	"137/5245"	0.122600068892166	0.418883568714899	0.34414054425871	"PRKCZ/PPARGC1A/GCK/EIF4E1B"	4
"M4"	"KEGG_ENDOMETRIAL_CANCER"	"KEGG_ENDOMETRIAL_CANCER"	"2/73"	"52/5245"	0.162892499283257	0.487547213661927	0.400552267963586	"EGFR/CTNNA2"	2
"M4"	"KEGG_TASTE_TRANSDUCTION"	"KEGG_TASTE_TRANSDUCTION"	"2/73"	"52/5245"	0.162892499283257	0.487547213661927	0.400552267963586	"CACNA1A/GNG3"	2
"M4"	"KEGG_GNRH_SIGNALING_PATHWAY"	"KEGG_GNRH_SIGNALING_PATHWAY"	"3/73"	"101/5245"	0.165416265266361	0.487547213661927	0.400552267963586	"PLCB1/EGFR/CACNA1D"	3
"M4"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"KEGG_NON_SMALL_CELL_LUNG_CANCER"	"2/73"	"54/5245"	0.172800377545567	0.487547213661927	0.400552267963586	"EGFR/TGFA"	2
"M4"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"5/73"	"213/5245"	0.17392513298314	0.487547213661927	0.400552267963586	"EGFR/FGFR2/MYLPF/INSRR/FGF20"	5
"M4"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES"	"1/73"	"14/5245"	0.178370931827534	0.487547213661927	0.400552267963586	"FUT9"	1
"M4"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"1/73"	"15/5245"	0.189836984585438	0.502149443096964	0.412548964803667	"ST8SIA5"	1
"M4"	"KEGG_RIBOFLAVIN_METABOLISM"	"KEGG_RIBOFLAVIN_METABOLISM"	"1/73"	"16/5245"	0.201145187286252	0.515434542421021	0.423463552181584	"MTMR7"	1
"M4"	"KEGG_GLIOMA"	"KEGG_GLIOMA"	"2/73"	"65/5245"	0.228718386192767	0.568330535388087	0.466921107379173	"EGFR/TGFA"	2
"M4"	"KEGG_PANCREATIC_CANCER"	"KEGG_PANCREATIC_CANCER"	"2/73"	"70/5245"	0.254596123095142	0.570278465297986	0.468521460578576	"EGFR/TGFA"	2
"M4"	"KEGG_MELANOMA"	"KEGG_MELANOMA"	"2/73"	"71/5245"	0.259785095459924	0.570278465297986	0.468521460578576	"EGFR/FGF20"	2
"M4"	"KEGG_ADHERENS_JUNCTION"	"KEGG_ADHERENS_JUNCTION"	"2/73"	"73/5245"	0.270167713309977	0.570278465297986	0.468521460578576	"EGFR/CTNNA2"	2
"M4"	"KEGG_NITROGEN_METABOLISM"	"KEGG_NITROGEN_METABOLISM"	"1/73"	"23/5245"	0.27605927382161	0.570278465297986	0.468521460578576	"CA14"	1
"M4"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"2/73"	"76/5245"	0.285738087285166	0.570278465297986	0.468521460578576	"PLCB1/DGKG"	2
"M4"	"KEGG_DORSO_VENTRAL_AXIS_FORMATION"	"KEGG_DORSO_VENTRAL_AXIS_FORMATION"	"1/73"	"24/5245"	0.286179471640649	0.570278465297986	0.468521460578576	"EGFR"	1
"M4"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"1/73"	"24/5245"	0.286179471640649	0.570278465297986	0.468521460578576	"NMNAT2"	1
"M4"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM"	"2/73"	"77/5245"	0.290923391528385	0.570278465297986	0.468521460578576	"DGKG/PCYT1B"	2
"M4"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"6/73"	"325/5245"	0.297678440401074	0.570278465297986	0.468521460578576	"EGFR/CTNNA2/FGFR2/TGFA/WNT7B/FGF20"	6
"M4"	"KEGG_GALACTOSE_METABOLISM"	"KEGG_GALACTOSE_METABOLISM"	"1/73"	"26/5245"	0.306003078940383	0.570278465297986	0.468521460578576	"GCK"	1
"M4"	"KEGG_SELENOAMINO_ACID_METABOLISM"	"KEGG_SELENOAMINO_ACID_METABOLISM"	"1/73"	"26/5245"	0.306003078940383	0.570278465297986	0.468521460578576	"CBS"	1
"M4"	"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"2/73"	"87/5245"	0.342421360212235	0.613280508814941	0.503850482209965	"EGFR/TGFA"	2
"M4"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"1/73"	"30/5245"	0.344035407383991	0.613280508814941	0.503850482209965	"GALNT9"	1
"M4"	"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"	"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM"	"1/73"	"34/5245"	0.380010493312517	0.649184592742217	0.533348060789498	"CBS"	1
"M4"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM"	"1/73"	"34/5245"	0.380010493312517	0.649184592742217	0.533348060789498	"MTMR7"	1
"M4"	"KEGG_MELANOGENESIS"	"KEGG_MELANOGENESIS"	"2/73"	"101/5245"	0.41244020425188	0.667905053395785	0.548728156833507	"PLCB1/WNT7B"	2
"M4"	"KEGG_SPHINGOLIPID_METABOLISM"	"KEGG_SPHINGOLIPID_METABOLISM"	"1/73"	"39/5245"	0.422253098527726	0.667905053395785	0.548728156833507	"UGT8"	1
"M4"	"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"1/73"	"42/5245"	0.446222423843499	0.667905053395785	0.548728156833507	"EGFR"	1
"M4"	"KEGG_ABC_TRANSPORTERS"	"KEGG_ABC_TRANSPORTERS"	"1/73"	"44/5245"	0.461654290071932	0.667905053395785	0.548728156833507	"ABCD2"	1
"M4"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM"	"1/73"	"44/5245"	0.461654290071932	0.667905053395785	0.548728156833507	"GCK"	1
"M4"	"KEGG_HUNTINGTONS_DISEASE"	"KEGG_HUNTINGTONS_DISEASE"	"3/73"	"182/5245"	0.467945254509357	0.667905053395785	0.548728156833507	"GRIN2B/PLCB1/PPARGC1A"	3
"M4"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION"	"2/73"	"115/5245"	0.478729622025849	0.667905053395785	0.548728156833507	"PLCB1/CACNA1D"	2
"M4"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION"	"2/73"	"116/5245"	0.483295031500125	0.667905053395785	0.548728156833507	"CTNNA2/MYLPF"	2
"M4"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"1/73"	"47/5245"	0.48401012774057	0.667905053395785	0.548728156833507	"DLL3"	1
"M4"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"KEGG_CHEMOKINE_SIGNALING_PATHWAY"	"3/73"	"189/5245"	0.493143551096428	0.667905053395785	0.548728156833507	"PLCB1/PRKCZ/GNG3"	3
"M4"	"KEGG_GLYCEROLIPID_METABOLISM"	"KEGG_GLYCEROLIPID_METABOLISM"	"1/73"	"49/5245"	0.498402715966349	0.667905053395785	0.548728156833507	"DGKG"	1
"M4"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"KEGG_AUTOIMMUNE_THYROID_DISEASE"	"1/73"	"52/5245"	0.51925226969043	0.667905053395785	0.548728156833507	"TSHR"	1
"M4"	"KEGG_MTOR_SIGNALING_PATHWAY"	"KEGG_MTOR_SIGNALING_PATHWAY"	"1/73"	"52/5245"	0.51925226969043	0.667905053395785	0.548728156833507	"EIF4E1B"	1
"M4"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"KEGG_STARCH_AND_SUCROSE_METABOLISM"	"1/73"	"52/5245"	0.51925226969043	0.667905053395785	0.548728156833507	"GCK"	1
"M4"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"1/73"	"54/5245"	0.532674664237474	0.667905053395785	0.548728156833507	"NOS1"	1
"M4"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"KEGG_INOSITOL_PHOSPHATE_METABOLISM"	"1/73"	"54/5245"	0.532674664237474	0.667905053395785	0.548728156833507	"PLCB1"	1
"M4"	"KEGG_BASAL_CELL_CARCINOMA"	"KEGG_BASAL_CELL_CARCINOMA"	"1/73"	"55/5245"	0.539246567437371	0.667905053395785	0.548728156833507	"WNT7B"	1
"M4"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"KEGG_STEROID_HORMONE_BIOSYNTHESIS"	"1/73"	"55/5245"	0.539246567437371	0.667905053395785	0.548728156833507	"CYP11A1"	1
"M4"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"KEGG_HEDGEHOG_SIGNALING_PATHWAY"	"1/73"	"56/5245"	0.545727299725824	0.667905053395785	0.548728156833507	"WNT7B"	1
"M4"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"KEGG_ARACHIDONIC_ACID_METABOLISM"	"1/73"	"58/5245"	0.558420224626589	0.673389094402651	0.553233659072781	"PTGDS"	1
"M4"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS"	"2/73"	"139/5245"	0.581316650892978	0.682668505068961	0.560857308400687	"GRIN2B/GRIN2A"	2
"M4"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	"KEGG_GLYCOLYSIS_GLUCONEOGENESIS"	"1/73"	"62/5245"	0.582765797010089	0.682668505068961	0.560857308400687	"GCK"	1
"M4"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY"	"1/73"	"67/5245"	0.611343100369534	0.695397134712608	0.571314719147714	"PPARGC1A"	1
"M4"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION"	"1/73"	"68/5245"	0.616822427073479	0.695397134712608	0.571314719147714	"EGFR"	1
"M4"	"KEGG_RENAL_CELL_CARCINOMA"	"KEGG_RENAL_CELL_CARCINOMA"	"1/73"	"70/5245"	0.627553511813817	0.695397134712608	0.571314719147714	"TGFA"	1
"M4"	"KEGG_VIRAL_MYOCARDITIS"	"KEGG_VIRAL_MYOCARDITIS"	"1/73"	"70/5245"	0.627553511813817	0.695397134712608	0.571314719147714	"MYH7"	1
"M4"	"KEGG_PEROXISOME"	"KEGG_PEROXISOME"	"1/73"	"78/5245"	0.667592334140031	0.7299009519931	0.599661886104729	"ABCD2"	1
"M4"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"1/73"	"84/5245"	0.694806117070052	0.749659231575582	0.615894619009464	"SDC1"	1
"M4"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"2/73"	"199/5245"	0.771747269751461	0.821860728826231	0.675212922270588	"EGFR/MYLPF"	2
"M4"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY"	"1/73"	"108/5245"	0.783349635097334	0.823521411256172	0.67657728267516	"RASGRP1"	1
"M4"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY"	"1/73"	"126/5245"	0.832626423574267	0.864245148520125	0.710034525099975	"NTRK3"	1
"M4"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS"	"1/73"	"135/5245"	0.852937578971782	0.874261018446077	0.718263224397291	"UBE2QL1"	1
"M4"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"KEGG_JAK_STAT_SIGNALING_PATHWAY"	"1/73"	"155/5245"	0.889772972406482	0.89073225027459	0.731795430264105	"IL20RA"	1
"M4"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION"	"2/73"	"265/5245"	0.89073225027459	0.89073225027459	0.731795430264105	"EGFR/IL20RA"	2
"M5"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"KEGG_CALCIUM_SIGNALING_PATHWAY"	"7/50"	"178/5245"	0.0013389373222943	0.0794669933274177	0.0690440042276644	"PDE1C/ATP2B2/PRKCB/CACNA1E/GRIN1/SLC8A3/GNAL"	7
"M5"	"KEGG_MAPK_SIGNALING_PATHWAY"	"KEGG_MAPK_SIGNALING_PATHWAY"	"8/50"	"267/5245"	0.0033762624654838	0.0794669933274177	0.0690440042276644	"MAPT/PRKCB/CACNA1E/DUSP4/FGF14/RASGRF1/FGF9/FGF5"	8
"M5"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"8/50"	"272/5245"	0.00378414253940084	0.0794669933274177	0.0690440042276644	"GRIA2/GRM4/GRIN1/GABRA2/VIPR2/ADRA2A/GABRB1/HRH3"	8
"M5"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION"	"3/50"	"42/5245"	0.00720705368167386	0.113511095486363	0.0986228398544844	"PRKCB/SCNN1G/SCNN1B"	3
"M5"	"KEGG_TASTE_TRANSDUCTION"	"KEGG_TASTE_TRANSDUCTION"	"3/50"	"52/5245"	0.0129811951284581	0.163563058618572	0.142109925616805	"GRM4/SCNN1G/SCNN1B"	3
"M5"	"KEGG_LONG_TERM_POTENTIATION"	"KEGG_LONG_TERM_POTENTIATION"	"3/50"	"70/5245"	0.0285415820612188	0.250561595091236	0.217697626478601	"GRIA2/PRKCB/GRIN1"	3
"M5"	"KEGG_MELANOMA"	"KEGG_MELANOMA"	"3/50"	"71/5245"	0.0296048298382927	0.250561595091236	0.217697626478601	"FGF14/FGF9/FGF5"	3
"M5"	"KEGG_AXON_GUIDANCE"	"KEGG_AXON_GUIDANCE"	"4/50"	"129/5245"	0.0336627241380763	0.250561595091236	0.217697626478601	"DPYSL5/ABLIM1/PAK5/NTN4"	4
"M5"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"KEGG_CELL_ADHESION_MOLECULES_CAMS"	"4/50"	"133/5245"	0.0370554985589606	0.250561595091236	0.217697626478601	"VCAN/NRXN2/CDH4/NEGR1"	4
"M5"	"KEGG_FOCAL_ADHESION"	"KEGG_FOCAL_ADHESION"	"5/50"	"199/5245"	0.0397716817605137	0.250561595091236	0.217697626478601	"RELN/THBS1/PRKCB/PAK5/RASGRF1"	5
"M5"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"3/50"	"84/5245"	0.0453089145548306	0.259496510632212	0.225460627449875	"RELN/SV2B/THBS1"	3
"M5"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON"	"5/50"	"213/5245"	0.0507915759832104	0.266655773911855	0.231680872905872	"APC2/FGF14/PAK5/FGF9/FGF5"	5
"M5"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS"	"3/50"	"96/5245"	0.0628080280580597	0.304377366742905	0.264454854981304	"PRKCB/AMPH/DNM3"	3
"M5"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"2/50"	"47/5245"	0.0733907874511415	0.330258543530137	0.286941424621004	"DTX1/DLL1"	2
"M5"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS"	"2/50"	"53/5245"	0.0902842758783251	0.379193958688966	0.32945841022266	"GRIA2/GRIN1"	2
"M5"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES"	"1/50"	"15/5245"	0.134001665211925	0.527631556771953	0.458426749409216	"B4GALNT1"	1
"M5"	"KEGG_LONG_TERM_DEPRESSION"	"KEGG_LONG_TERM_DEPRESSION"	"2/50"	"70/5245"	0.143172983027001	0.530582231217709	0.46099040974638	"GRIA2/PRKCB"	2
"M5"	"KEGG_PATHWAYS_IN_CANCER"	"KEGG_PATHWAYS_IN_CANCER"	"5/50"	"325/5245"	0.195542381870754	0.600753737647498	0.521958134631076	"APC2/PRKCB/FGF14/FGF9/FGF5"	5
"M5"	"KEGG_NITROGEN_METABOLISM"	"KEGG_NITROGEN_METABOLISM"	"1/50"	"23/5245"	0.198101946357751	0.600753737647498	0.521958134631076	"GLS2"	1
"M5"	"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION"	"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION"	"1/50"	"23/5245"	0.198101946357751	0.600753737647498	0.521958134631076	"GLS2"	1
"M5"	"KEGG_ERBB_SIGNALING_PATHWAY"	"KEGG_ERBB_SIGNALING_PATHWAY"	"2/50"	"87/5245"	0.200939247618023	0.600753737647498	0.521958134631076	"PRKCB/PAK5"	2
"M5"	"KEGG_ALZHEIMERS_DISEASE"	"KEGG_ALZHEIMERS_DISEASE"	"3/50"	"166/5245"	0.209787019495952	0.600753737647498	0.521958134631076	"MAPT/GRIN1/COX6A2"	3
"M5"	"KEGG_ENDOCYTOSIS"	"KEGG_ENDOCYTOSIS"	"3/50"	"181/5245"	0.247788268761087	0.678724388345587	0.589702058378789	"PSD3/SH3GL2/DNM3"	3
"M5"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM"	"1/50"	"32/5245"	0.264665365161816	0.694746583549766	0.603622762649755	"GLS2"	1
"M5"	"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT"	"KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT"	"1/50"	"38/5245"	0.306000252786272	0.700172527106252	0.608337032740603	"STX1B"	1
"M5"	"KEGG_BLADDER_CANCER"	"KEGG_BLADDER_CANCER"	"1/50"	"42/5245"	0.33228263171388	0.700172527106252	0.608337032740603	"THBS1"	1
"M5"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"KEGG_TYPE_II_DIABETES_MELLITUS"	"1/50"	"47/5245"	0.363767057552464	0.700172527106252	0.608337032740603	"CACNA1E"	1
"M5"	"KEGG_ENDOMETRIAL_CANCER"	"KEGG_ENDOMETRIAL_CANCER"	"1/50"	"52/5245"	0.39379523221303	0.700172527106252	0.608337032740603	"APC2"	1
"M5"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"KEGG_ARGININE_AND_PROLINE_METABOLISM"	"1/50"	"54/5245"	0.405413645651305	0.700172527106252	0.608337032740603	"GLS2"	1
