"Module"	"Gene1"	"Gene2"
"M3"	"TGM3"	"SLC35F3"
"M3"	"DUSP1"	"CACNA2D3"
"M3"	"ADAM19"	"SLC1A6"
"M3"	"ADAM19"	"SLC35F3"
"M3"	"FCHSD1"	"ATP2B3"
"M3"	"ZNF2"	"GLRA3"
"M3"	"ZNF2"	"ATP2B3"
"M3"	"VPS11"	"CDK5R2"
"M3"	"DES"	"CDK5R2"
"M3"	"DES"	"ARPP21"
"M3"	"RSL1D1"	"ARPP21"
"M3"	"ZADH2"	"CALY"
"M3"	"MSN"	"VWA5B2"
"M3"	"F8A1"	"VWA5B2"
"M3"	"HFE"	"CUX2"
"M3"	"PCBD1"	"CDK5R2"
"M3"	"AHCTF1"	"CDK5R2"
"M3"	"LIG1"	"CDK5R2"
"M3"	"TRAF5"	"CDK5R2"
"M3"	"OTUB2"	"CALY"
"M3"	"TCF3"	"CALY"
"M3"	"JUN"	"CDK5R2"
"M3"	"JUN"	"CBLN1"
"M3"	"JUN"	"CALY"
"M3"	"PADI4"	"CALY"
"M3"	"SCARA3"	"KCNA1"
"M3"	"DCAF17"	"CACNG3"
"M3"	"SYT4"	"FOLR3"
"M3"	"SYT4"	"RPE"
"M3"	"GTPBP3"	"DLGAP2"
"M3"	"CASP10"	"DLGAP2"
"M3"	"CNTNAP3"	"GJB6"
"M3"	"SLC6A15"	"FOLR3"
"M3"	"SLC6A15"	"AP1G2"
"M3"	"TIAL1"	"SPHKAP"
"M3"	"SUN1"	"PRDM8"
"M3"	"SUN1"	"SPHKAP"
"M3"	"SUN1"	"FGF13"
"M3"	"CACYBP"	"PRDM8"
"M3"	"CACYBP"	"SPHKAP"
"M3"	"EPN2"	"PRDM8"
"M3"	"EPN2"	"SPHKAP"
"M3"	"ADORA2A"	"PRDM8"
"M3"	"ADORA2A"	"SPHKAP"
"M3"	"GJB6"	"MEOX2"
"M3"	"GJB6"	"KCNQ3"
"M3"	"GJB6"	"ZNF442"
"M3"	"CLN3"	"ZNF385B"
"M3"	"NPHS2"	"ZNF385B"
"M3"	"TARBP2"	"GABRA2"
"M3"	"CDCA4"	"SYNGR3"
"M3"	"WDR26"	"KCNJ4"
"M3"	"WDR26"	"GABRA2"
"M3"	"MRPS10"	"PANX2"
"M3"	"GRIN2B"	"IL18"
"M3"	"GRIN2B"	"EPHB6"
"M3"	"GRIN2B"	"GID8"
"M3"	"GRIN2B"	"LILRB1"
"M3"	"GRIN2B"	"SLC15A1"
"M3"	"PNOC"	"PDLIM7"
"M3"	"PNOC"	"HMGN1"
"M3"	"PNOC"	"LNX1"
"M3"	"PNOC"	"ESRRG"
"M3"	"PNOC"	"INO80C"
"M3"	"PNOC"	"INO80B"
"M3"	"TRMT11"	"DOC2B"
"M3"	"TRMT11"	"CALY"
"M3"	"FOLR3"	"PTPRR"
"M3"	"FOLR3"	"KCNJ4"
"M3"	"FOLR3"	"KCNA1"
"M3"	"FOLR3"	"ARHGDIG"
"M3"	"FOLR3"	"RAB3B"
"M3"	"FOLR3"	"PDYN"
"M3"	"FOLR3"	"SLC4A10"
"M3"	"FOLR3"	"SLC1A6"
"M3"	"FOLR3"	"CACNG3"
"M3"	"FOLR3"	"SEZ6"
"M3"	"FOLR3"	"CACNA2D3"
"M3"	"FOLR3"	"FGF5"
"M3"	"FOLR3"	"GABRA5"
"M3"	"FOLR3"	"EPHA6"
"M3"	"EPHX1"	"ELAVL2"
"M3"	"PDLIM7"	"CELF3"
"M3"	"HOXD13"	"CELF3"
"M3"	"KIF2A"	"FGF13"
"M3"	"GABRB2"	"MAGI1"
"M3"	"GABRB2"	"GNG5"
"M3"	"GABRB2"	"AK4"
"M3"	"DYNC1H1"	"FGF13"
"M3"	"DOK6"	"FGF13"
"M3"	"LGR5"	"VWA5B2"
"M3"	"LGR5"	"GLRA3"
"M3"	"KRR1"	"FGF13"
"M3"	"KIF20A"	"CAMK1G"
"M3"	"KIF20A"	"CACNG3"
"M3"	"KIF20A"	"ATP2B3"
"M3"	"CDC25C"	"GLRA3"
"M3"	"PCSK9"	"SRGN"
"M3"	"SMARCE1"	"ELAVL2"
"M3"	"SMARCE1"	"ATP2B3"
"M3"	"AP1G2"	"PTPRR"
"M3"	"AP1G2"	"KCNJ4"
"M3"	"AP1G2"	"CKMT1A"
"M3"	"AP1G2"	"SYDE2"
"M3"	"MARCH4"	"BTF3"
"M3"	"MARCH4"	"MED12L"
"M3"	"MARCH4"	"CDKN2D"
"M3"	"ARL5A"	"KCNA1"
"M3"	"KCNK9"	"KCNA1"
"M3"	"ECEL1"	"KCNA1"
"M3"	"PRPF4"	"KCNA1"
"M3"	"DGCR14"	"PTPRR"
"M3"	"DGCR14"	"CACNG3"
"M3"	"DGCR14"	"CACNA2D3"
"M3"	"DGCR14"	"SYDE2"
"M3"	"DGCR14"	"CALY"
"M3"	"C1orf94"	"ATP2B3"
"M3"	"ARL13A"	"PTPRR"
"M3"	"ARL13A"	"KCNH5"
"M3"	"ARL13A"	"CKMT1A"
"M3"	"ARL13A"	"STXBP6"
"M3"	"H1FX"	"KCNA1"
"M3"	"BAIAP2L1"	"CPNE7"
"M3"	"BAIAP2L1"	"CAMK1G"
"M3"	"BAIAP2L1"	"ATP2B3"
"M3"	"BAIAP2L1"	"CALY"
"M3"	"NR0B2"	"PCDH8"
"M3"	"EPHB1"	"PCDH8"
"M3"	"HYPK"	"PCDH8"
"M3"	"TRIM56"	"PCDH8"
"M3"	"ACTR10"	"PCDH8"
"M3"	"CYSTM1"	"PCDH8"
"M3"	"POLE"	"PCDH8"
"M3"	"ARID3A"	"PCDH8"
"M3"	"SVIP"	"PCDH8"
"M3"	"EIF3K"	"PCDH8"
"M3"	"SCYL1"	"PCDH8"
"M3"	"SNX30"	"SLC13A5"
"M3"	"MED6"	"SLC35F3"
"M3"	"DLGAP4"	"PCDH8"
"M3"	"TIGIT"	"SLC35F3"
"M3"	"ANAPC7"	"DOC2B"
"M3"	"DCBLD1"	"CELF4"
"M3"	"DCBLD1"	"NMNAT2"
"M3"	"DCBLD1"	"SLC1A6"
"M3"	"DCBLD1"	"SLC35F3"
"M3"	"PTPRR"	"PSG5"
"M3"	"PTPRR"	"CHD3"
"M3"	"PTPRR"	"SLMAP"
"M3"	"PTPRR"	"DUSP11"
"M3"	"LRRC23"	"CBLN1"
"M3"	"CLEC17A"	"RBFOX3"
"M3"	"CABP4"	"CBLN1"
"M3"	"KCNJ4"	"SCMH1"
"M3"	"KCNJ4"	"CES1"
"M3"	"KCNJ4"	"ADCY2"
"M3"	"TTC1"	"RBFOX3"
"M3"	"TWSG1"	"ZNF385B"
"M3"	"BRAF"	"CBLN1"
"M3"	"MDFIC"	"KCNH5"
"M3"	"CAMSAP3"	"ARL3"
"M3"	"CAMSAP3"	"LY6G6F"
"M3"	"CAMSAP3"	"LUZP1"
"M3"	"CAMSAP3"	"LPAR4"
"M3"	"CAMSAP3"	"ADRB1"
"M3"	"CAMSAP3"	"GLMN"
"M3"	"CAMSAP3"	"SETD1A"
"M3"	"CAMSAP3"	"PDCD7"
"M3"	"CAMSAP3"	"JMJD6"
"M3"	"CAMSAP3"	"RHOG"
"M3"	"CAMSAP3"	"CEP250"
"M3"	"CAMSAP3"	"SCNM1"
"M3"	"PSMC6"	"PRDM8"
"M3"	"UPK2"	"PANX2"
"M3"	"ZNF274"	"PRDM8"
"M3"	"ZNF33A"	"KCNH5"
"M3"	"MOV10"	"CPNE7"
"M3"	"KCNA1"	"FBF1"
"M3"	"KCNA1"	"FES"
"M3"	"KCNA1"	"C10orf82"
"M3"	"ATXN7"	"PCDHA3"
"M3"	"MEPE"	"CBLN1"
"M3"	"SRP72"	"CBLN1"
"M3"	"PRDM2"	"CALY"
"M3"	"CD8B"	"KCNH5"
"M3"	"C6"	"KCNH5"
"M3"	"NLRC4"	"CBLN1"
"M3"	"CD82"	"CBLN1"
"M3"	"XPC"	"CBLN1"
"M3"	"EPHB4"	"CBLN1"
"M3"	"AGTR2"	"CBLN1"
"M3"	"DDN"	"RPL26L1"
"M3"	"ASH2L"	"ELAVL2"
"M3"	"ARHGDIG"	"HMMR"
"M3"	"ARHGDIG"	"SHMT2"
"M3"	"ARHGDIG"	"KANK4"
"M3"	"ARHGDIG"	"BRK1"
"M3"	"MED21"	"CBLN1"
"M3"	"KCNJ3"	"EID2"
"M3"	"FARP2"	"CBLN1"
"M3"	"SEC24C"	"CBLN1"
"M3"	"PSMD2"	"CBLN1"
"M3"	"ZBTB47"	"CBLN1"
"M3"	"DUSP22"	"CDK5R2"
"M3"	"RPS17"	"CBLN1"
"M3"	"STAT3"	"CBLN1"
"M3"	"CELF4"	"FOXL1"
"M3"	"CELF4"	"WBSCR27"
"M3"	"CELF4"	"HOXA2"
"M3"	"DICER1"	"ZNF385B"
"M3"	"IPO11"	"CBLN1"
"M3"	"RAB3B"	"TMEM170A"
"M3"	"ARFIP1"	"CBLN1"
"M3"	"CSH2"	"CBLN1"
"M3"	"USP17L2"	"KCNH5"
"M3"	"SOS1"	"PRDM8"
"M3"	"ZBTB21"	"DLGAP2"
"M3"	"TFAP2C"	"ARPP21"
"M3"	"PARP3"	"CBLN1"
"M3"	"TFIP11"	"ELAVL2"
"M3"	"PDLIM5"	"CBLN1"
"M3"	"PPP1R37"	"CBLN1"
"M3"	"AICDA"	"CBLN1"
"M3"	"PSD"	"CBLN1"
"M3"	"PTPRN2"	"ELAVL2"
"M3"	"XPO5"	"ELAVL2"
"M3"	"INTS5"	"PRDM8"
"M3"	"PLBD1"	"ELAVL2"
"M3"	"MAPK7"	"ELAVL2"
"M3"	"PPIF"	"CBLN1"
"M3"	"PLCB3"	"ELAVL2"
"M3"	"SETD1B"	"ELAVL2"
"M3"	"NTN3"	"ELAVL2"
"M3"	"FKTN"	"ELAVL2"
"M3"	"HECTD1"	"ELAVL2"
"M3"	"MEX3C"	"ELAVL2"
"M3"	"NPY1R"	"ELAVL2"
"M3"	"TNNI1"	"ELAVL2"
"M3"	"GSN"	"ELAVL2"
"M3"	"PTBP2"	"ELAVL2"
"M3"	"HMMR"	"SYNPR"
"M3"	"CCND3"	"CBLN1"
"M3"	"CNGA1"	"PCDHA3"
"M3"	"PRKCG"	"SYNGR2"
"M3"	"DLGAP2"	"IL12RB1"
"M3"	"ZZZ3"	"SYNPR"
"M3"	"JAKMIP1"	"MED29"
"M3"	"JAKMIP1"	"MUSTN1"
"M3"	"JAKMIP1"	"WDR5B"
"M3"	"ELP3"	"ELAVL2"
"M3"	"ISL1"	"SHANK1"
"M3"	"RELB"	"SYNPR"
"M3"	"SYNGR3"	"CFC1"
"M3"	"SYNGR3"	"MPDZ"
"M3"	"LAS1L"	"TAGLN3"
"M3"	"PRDM8"	"TNP1"
"M3"	"PSME4"	"CBLN1"
"M3"	"RPL13A"	"CBLN1"
"M3"	"ADRA2C"	"MOSPD3"
"M3"	"HIST2H3A"	"ZNF385B"
"M3"	"AKT1"	"SYNPR"
"M3"	"PTPN4"	"SYNPR"
"M3"	"BGLAP"	"SHANK1"
"M3"	"NOC2L"	"GABRA2"
"M3"	"CHRNA7"	"SYNPR"
"M3"	"NOS1AP"	"SHANK1"
"M3"	"RBP2"	"SYNPR"
"M3"	"CDK5R2"	"FBF1"
"M3"	"CDK5R2"	"PSMD9"
"M3"	"CDK5R2"	"USP4"
"M3"	"CDK5R2"	"GFI1B"
"M3"	"CDK5R2"	"KCNJ5"
"M3"	"CDK5R2"	"EXOSC7"
"M3"	"CDK5R2"	"DERL2"
"M3"	"CDK5R2"	"HOXB2"
"M3"	"HIST1H2AD"	"GABRA2"
"M3"	"LRP4"	"ZNF385B"
"M3"	"RSPO2"	"SYNPR"
"M3"	"FGF9"	"KDELC2"
"M3"	"FGF9"	"CD14"
"M3"	"FGF9"	"PYDC1"
"M3"	"FGF9"	"HCLS1"
"M3"	"FGF9"	"ETHE1"
"M3"	"FGF9"	"SIGMAR1"
"M3"	"FGF9"	"PLLP"
"M3"	"FGF9"	"EDA"
"M3"	"FGF9"	"EEFSEC"
"M3"	"FGF9"	"NPC1"
"M3"	"FGF9"	"MITF"
"M3"	"FGF9"	"SYNPR"
"M3"	"FGF9"	"ZCCHC2"
"M3"	"FGF9"	"MED8"
"M3"	"FGF9"	"ITPKA"
"M3"	"FGF9"	"TMEM216"
"M3"	"FGF9"	"CMKLR1"
"M3"	"FGF9"	"FBLIM1"
"M3"	"FGF9"	"BICD2"
"M3"	"FGF9"	"CYP27C1"
"M3"	"FGF9"	"GIMAP4"
"M3"	"FGF9"	"MBNL1"
"M3"	"FGF9"	"CELA3A"
"M3"	"FGF9"	"LRRK2"
"M3"	"FGF9"	"UNC5B"
"M3"	"FGF9"	"CYFIP2"
"M3"	"FGF9"	"DKC1"
"M3"	"FGF9"	"KRTAP11-1"
"M3"	"FGF9"	"E4F1"
"M3"	"FGF9"	"TAF4"
"M3"	"FGF9"	"MPV17L"
"M3"	"FGF9"	"ERBB2IP"
"M3"	"FGF9"	"ABCA13"
"M3"	"FGF9"	"AGFG2"
"M3"	"FGF9"	"TAF7"
"M3"	"FGF9"	"INTS3"
"M3"	"FGF9"	"APTX"
"M3"	"FGF9"	"SFT2D3"
"M3"	"FGF9"	"AKAP8L"
"M3"	"PTBP1"	"PANX2"
"M3"	"TOR1B"	"SYNPR"
"M3"	"FBLN2"	"SYNPR"
"M3"	"AVPR1A"	"SYNPR"
"M3"	"WASF2"	"SHANK1"
"M3"	"GTF2F1"	"SYNPR"
"M3"	"ARF6"	"SHANK1"
"M3"	"ZNRF2"	"SYNPR"
"M3"	"KLHL17"	"CALY"
"M3"	"MINOS1"	"GABRA2"
"M3"	"DLK1"	"SHANK1"
"M3"	"B4GALT1"	"SHANK1"
"M3"	"NMD3"	"GLRA3"
"M3"	"TRIM3"	"ARPP21"
"M3"	"MRPL18"	"SYNPR"
"M3"	"MT1G"	"ARPP21"
"M3"	"THSD7B"	"ZNF385B"
"M3"	"CDH4"	"SYNPR"
"M3"	"GLMN"	"ARPP21"
"M3"	"ZNF653"	"ARPP21"
"M3"	"AHI1"	"SHANK1"
"M3"	"CST11"	"ARPP21"
"M3"	"GRID2"	"ARPP21"
"M3"	"FAM189B"	"GABRA2"
"M3"	"FAM189B"	"ARPP21"
"M3"	"POLD3"	"TAGLN3"
"M3"	"PDCD7"	"ZNF385B"
"M3"	"CNTN1"	"ARPP21"
"M3"	"NHS"	"CHGB"
"M3"	"NCK1"	"CDKL2"
"M3"	"NCK1"	"CHGB"
"M3"	"JMJD6"	"CHGB"
"M3"	"JMJD6"	"ARPP21"
"M3"	"SERPINB5"	"SYNPR"
"M3"	"TLX3"	"SYNPR"
"M3"	"EMILIN1"	"ARPP21"
"M3"	"NKRF"	"CDKL2"
"M3"	"DTX4"	"CHGB"
"M3"	"RET"	"CHGB"
"M3"	"AXIN1"	"CACNA1A"
"M3"	"EPS8L3"	"GABRA2"
"M3"	"NAE1"	"SHANK1"
"M3"	"SRI"	"CHGB"
"M3"	"CHAF1B"	"CDKL2"
"M3"	"DSCC1"	"CHGB"
"M3"	"PSPN"	"CHGB"
"M3"	"BAZ1A"	"CHGB"
"M3"	"HMGCL"	"TAGLN3"
"M3"	"TBC1D16"	"CDKL2"
"M3"	"TBC1D16"	"CHGB"
"M3"	"SLC5A6"	"CDKL2"
"M3"	"SAAL1"	"CDKL2"
"M3"	"LYL1"	"CHGB"
"M3"	"CACNA1C"	"CDKL2"
"M3"	"RUNX2"	"ARPP21"
"M3"	"MYO7A"	"GLRA3"
"M3"	"CASP12"	"CHGB"
"M3"	"HSPE1"	"ARPP21"
"M3"	"SYNE1"	"PCDHA3"
"M3"	"KATNB1"	"PANX2"
"M3"	"TTF2"	"GABRA2"
"M3"	"EPS15"	"GLRA3"
"M3"	"MAPT"	"SHANK1"
"M3"	"C1QA"	"CDKL2"
"M3"	"C1QA"	"CHGB"
"M3"	"INSIG2"	"CDKL2"
"M3"	"CEP250"	"CHGB"
"M3"	"CPNE2"	"CDKL2"
"M3"	"OS9"	"CDKL2"
"M3"	"OS9"	"CHGB"
"M3"	"OS9"	"ARPP21"
"M3"	"SH3GLB1"	"CHGB"
"M3"	"SH3GLB1"	"ATP2B3"
"M3"	"SH3GLB1"	"ARPP21"
"M3"	"MATK"	"CHGB"
"M3"	"TAT"	"ATP2B3"
"M3"	"RAB36"	"CHGB"
"M3"	"CSTA"	"CDKL2"
"M3"	"SLA"	"CDKL2"
"M3"	"NOL4"	"NEUROD4"
"M3"	"PSMA2"	"CBLN1"
"M3"	"RAD23B"	"CBLN1"
"M3"	"CTTN"	"SCUBE1"
"M3"	"CAMK2G"	"MLIP"
"M3"	"HSPB2"	"ELAVL2"
"M3"	"SPOP"	"CBLN1"
"M3"	"DOCK2"	"CBLN1"
"M3"	"MTDH"	"CBLN1"
"M3"	"PMP22"	"SHANK1"
"M3"	"UBE2W"	"KIRREL3"
"M3"	"ST13"	"SHANK1"
"M3"	"LIG3"	"PCP4L1"
"M3"	"SMARCA5"	"CBLN1"
"M3"	"DCTN4"	"KIRREL3"
"M3"	"TRIML1"	"STXBP6"
"M3"	"RRP8"	"SLC4A10"
"M3"	"SULT1E1"	"CBLN1"
"M3"	"SP100"	"CBLN1"
"M3"	"KRT79"	"MLIP"
"M3"	"CIRBP"	"TCERG1L"
"M4"	"RPGRIP1L"	"ITGB3"
"M4"	"FHL2"	"ITGB3"
"M4"	"MME"	"SPATA13"
"M4"	"MME"	"PCBP1"
"M4"	"MME"	"ERBB2"
"M4"	"MME"	"PTP4A1"
"M4"	"MME"	"FILIP1"
"M4"	"MME"	"PITX1"
"M4"	"MME"	"VBP1"
"M4"	"MME"	"MAOB"
"M4"	"MME"	"WFDC3"
"M4"	"LYAR"	"ITGB3"
"M4"	"STRA6"	"TLN1"
"M4"	"STRA6"	"VSX2"
"M4"	"STRA6"	"BATF3"
"M4"	"STRA6"	"PTPN11"
"M4"	"STRA6"	"GPC1"
"M4"	"STRA6"	"GATA3"
"M4"	"STRA6"	"CACNA1S"
"M4"	"STRA6"	"AGO4"
"M4"	"STRA6"	"CDK5"
"M4"	"STRA6"	"DNAJC11"
"M4"	"STRA6"	"ID2"
"M4"	"STRA6"	"RET"
"M4"	"STRA6"	"PTS"
"M4"	"STRA6"	"ZMYM3"
"M4"	"STRA6"	"PDCD5"
"M4"	"STRA6"	"RBBP8"
"M4"	"STRA6"	"HPRT1"
"M4"	"STRA6"	"NELFE"
"M4"	"STRA6"	"ADRB2"
"M4"	"STRA6"	"ELN"
"M4"	"STRA6"	"FGF8"
"M4"	"STRA6"	"PTP4A1"
"M4"	"STRA6"	"ETV1"
"M4"	"STRA6"	"ACVR1"
"M4"	"STRA6"	"AHNAK"
"M4"	"STRA6"	"DOCK4"
"M4"	"STRA6"	"TMEM128"
"M4"	"STRA6"	"ARHGEF6"
"M4"	"STRA6"	"LSAMP"
"M4"	"STRA6"	"C2orf44"
"M4"	"STRA6"	"FAM83C"
"M4"	"STRA6"	"CYSLTR1"
"M4"	"STRA6"	"GPR107"
"M4"	"COPZ2"	"FMOD"
"M4"	"APBB1"	"ALAS2"
"M4"	"CCL4"	"SLC25A3"
"M4"	"CCL4"	"ITGAL"
"M4"	"CCL4"	"CNOT6L"
"M4"	"CCL4"	"SERPINE2"
"M4"	"CCL4"	"RBBP8"
"M4"	"CCL4"	"KIFC1"
"M4"	"CCL4"	"ERBB2"
"M4"	"CCL4"	"PRKAB2"
"M4"	"CCL4"	"PTP4A1"
"M4"	"CCL4"	"SIPA1L3"
"M4"	"CCL4"	"DGCR14"
"M4"	"CCL4"	"CBLC"
"M4"	"CCL4"	"CCDC113"
"M4"	"CCL4"	"RPUSD3"
"M4"	"CCL4"	"TNKS"
"M4"	"NPPC"	"PRF1"
"M4"	"NPPC"	"AQP9"
"M4"	"RGS1"	"GIPC1"
"M4"	"RGS1"	"EPS8L2"
"M4"	"RGS1"	"PTP4A1"
"M4"	"RGS1"	"FCGR2B"
"M4"	"RGS1"	"CD99"
"M4"	"CDK3"	"JUNB"
"M4"	"CDK3"	"GADD45B"
"M4"	"CDK3"	"PRF1"
"M4"	"CDK3"	"NNMT"
"M4"	"GNRH1"	"WISP1"
"M4"	"MATN3"	"DPEP1"
"M4"	"JUNB"	"ID2"
"M4"	"JUNB"	"NES"
"M4"	"JUNB"	"RBBP8"
"M4"	"JUNB"	"MYO5A"
"M4"	"JUNB"	"UTY"
"M4"	"JUNB"	"EXD2"
"M4"	"JUNB"	"NUP88"
"M4"	"JUNB"	"ADCY2"
"M4"	"JUNB"	"HMCES"
"M4"	"JUNB"	"GGH"
"M4"	"JUNB"	"SAA4"
"M4"	"JUNB"	"XRN1"
"M4"	"JUNB"	"RBM5"
"M4"	"UBE2Z"	"WISP1"
"M4"	"OSM"	"WAPAL"
"M4"	"OSM"	"TDRD7"
"M4"	"OSM"	"HAO2"
"M4"	"OSM"	"TARBP2"
"M4"	"OSM"	"ZNF131"
"M4"	"OSM"	"FZD4"
"M4"	"OSM"	"MPPED1"
"M4"	"OSM"	"PTP4A1"
"M4"	"OSM"	"FBL"
"M4"	"OSM"	"CISH"
"M4"	"OSM"	"SNED1"
"M4"	"OSM"	"TINAGL1"
"M4"	"OSM"	"TAPBP"
"M4"	"OSM"	"HRAS"
"M4"	"OSM"	"CALB1"
"M4"	"OSM"	"DPYSL3"
"M4"	"OSM"	"FOLR3"
"M4"	"OSM"	"ANKRD44"
"M4"	"OSM"	"FAM46C"
"M4"	"OSM"	"MAP3K1"
"M4"	"OSM"	"PDE8B"
"M4"	"OSM"	"MORN2"
"M4"	"OSM"	"TUBB3"
"M4"	"OSM"	"HMMR"
"M4"	"OSM"	"CTSK"
"M4"	"OSM"	"POU3F4"
"M4"	"POLR1B"	"ITGB3"
"M4"	"POLR1B"	"PRF1"
"M4"	"POLR1B"	"WISP1"
"M4"	"FCGR2A"	"AQP9"
"M4"	"FCGR2A"	"WISP1"
"M4"	"TEK"	"OXTR"
"M4"	"STAMBP"	"WISP1"
"M4"	"DUSP4"	"RASSF1"
"M4"	"DUSP4"	"POLR1D"
"M4"	"DUSP4"	"PTP4A1"
"M4"	"DUSP4"	"TRIM29"
"M4"	"DUSP4"	"TNFRSF11B"
"M4"	"HIST2H2BF"	"HS3ST3A1"
"M4"	"TSHZ3"	"IER2"
"M4"	"BCL2L1"	"WISP1"
"M4"	"IL21R"	"NCL"
"M4"	"IL21R"	"DEK"
"M4"	"IL21R"	"PTP4A1"
"M4"	"IL21R"	"SFTPC"
"M4"	"IL21R"	"PGD"
"M4"	"IL21R"	"CREBL2"
"M4"	"MEF2A"	"NNMT"
"M4"	"SOCS3"	"TOP1MT"
"M4"	"SOCS3"	"GHR"
"M4"	"SOCS3"	"RPS21"
"M4"	"SOCS3"	"EPOR"
"M4"	"SOCS3"	"PSD3"
"M4"	"SOCS3"	"PTP4A1"
"M4"	"SOCS3"	"DOCK4"
"M4"	"SOCS3"	"SNCAIP"
"M4"	"SOCS3"	"SELPLG"
"M4"	"SOCS3"	"MAGT1"
"M4"	"GYS1"	"FBN2"
"M4"	"GYS1"	"CXCR2"
"M4"	"BCL2A1"	"PMP22"
"M4"	"BCL2A1"	"RASSF1"
"M4"	"BCL2A1"	"UMOD"
"M4"	"BCL2A1"	"CD247"
"M4"	"BCL2A1"	"CDKN2A"
"M4"	"BCL2A1"	"DCBLD1"
"M4"	"BCL2A1"	"FABP1"
"M4"	"BCL2A1"	"SCGB3A2"
"M4"	"BCL2A1"	"TRIM35"
"M4"	"GADD45B"	"FOLR3"
"M4"	"GADD45B"	"IVNS1ABP"
"M4"	"GADD45B"	"UTY"
"M4"	"GADD45B"	"TRPV5"
"M4"	"GADD45B"	"KLF7"
"M4"	"LOXL1"	"SCARA3"
"M4"	"LOXL1"	"PTP4A1"
"M4"	"LOXL1"	"AVP"
"M4"	"LOXL1"	"PFKP"
"M4"	"LOXL1"	"FAM109B"
"M4"	"LOXL1"	"PLOD2"
"M4"	"LOXL1"	"PARVG"
"M4"	"LOXL1"	"TMEM55A"
"M4"	"LOXL1"	"ACAP3"
"M4"	"LOXL1"	"FBXO24"
"M4"	"RNF10"	"WISP1"
"M4"	"ITGA3"	"PTP4A1"
"M4"	"ITGA3"	"PPFIA2"
"M4"	"ITGA3"	"ADCY2"
"M4"	"ITGA3"	"GCG"
"M4"	"ITGA3"	"ABCC3"
"M4"	"ITGA3"	"TPO"
"M4"	"ITGA3"	"RHOQ"
"M4"	"ITGA3"	"ID4"
"M4"	"ITGA3"	"POC1B"
"M4"	"ITGA3"	"VAMP8"
"M4"	"ITGA3"	"SGK1"
"M4"	"ITGA3"	"TTC26"
"M4"	"CITED1"	"CANX"
"M4"	"CITED1"	"GIPC1"
"M4"	"CITED1"	"CTNNA1"
"M4"	"CITED1"	"TRPV6"
"M4"	"CITED1"	"BCAP29"
"M4"	"CITED1"	"ERBB2"
"M4"	"CITED1"	"FGF8"
"M4"	"CITED1"	"PTP4A1"
"M4"	"CITED1"	"TAPBP"
"M4"	"CITED1"	"STX1A"
"M4"	"CITED1"	"UCN"
"M4"	"CITED1"	"LNP1"
"M4"	"CITED1"	"RGS7"
"M4"	"CITED1"	"TPP1"
"M4"	"CITED1"	"SLX4"
"M4"	"CITED1"	"SRSF12"
"M4"	"ISG15"	"PTP4A1"
"M4"	"ISG15"	"PIGM"
"M4"	"SMC1A"	"S100A4"
"M4"	"LYPD6B"	"AQP9"
"M4"	"TUBB2A"	"COL5A1"
"M4"	"TUBB2A"	"EGR2"
"M4"	"SUCLG2"	"COL5A1"
"M4"	"CDKN3"	"PRF1"
"M4"	"CDKN3"	"C7"
"M4"	"IGF2BP2"	"DNAJB2"
"M4"	"IGF2BP2"	"MRPS25"
"M4"	"IGF2BP2"	"SUB1"
"M4"	"IGF2BP2"	"PTP4A1"
"M4"	"IGF2BP2"	"SELP"
"M4"	"IGF2BP2"	"SSTR1"
"M4"	"IGF2BP2"	"HSD11B2"
"M4"	"IGF2BP2"	"TFAP2A"
"M4"	"IGF2BP2"	"CACNA1C"
"M4"	"IGF2BP2"	"DCUN1D3"
"M4"	"IGF2BP2"	"LPP"
"M4"	"IGF2BP2"	"EEF1B2"
"M4"	"IGF2BP2"	"POTEE"
"M4"	"IGF2BP2"	"TRIM35"
"M4"	"IGF2BP2"	"TMEM167B"
"M4"	"IGF2BP2"	"LHCGR"
"M4"	"IGF2BP2"	"ALPK1"
"M4"	"IGF2BP2"	"EFNA2"
"M4"	"IGF2BP2"	"SAG"
"M4"	"IGF2BP2"	"C10orf32"
"M4"	"IGF2BP2"	"BCCIP"
"M4"	"IGF2BP2"	"ORMDL3"
"M4"	"IGF2BP2"	"HAUS1"
"M4"	"IGF2BP2"	"SPTBN2"
"M4"	"IGF2BP2"	"FGFR1"
"M4"	"F13A1"	"NCAPG"
"M4"	"F13A1"	"DNAJB2"
"M4"	"F13A1"	"JAGN1"
"M4"	"F13A1"	"TARBP2"
"M4"	"F13A1"	"EXOSC3"
"M4"	"F13A1"	"DMPK"
"M4"	"F13A1"	"PCBP1"
"M4"	"F13A1"	"PTP4A1"
"M4"	"F13A1"	"HOXB9"
"M4"	"F13A1"	"UPP1"
"M4"	"F13A1"	"FAU"
"M4"	"F13A1"	"SNX3"
"M4"	"F13A1"	"CSRP2BP"
"M4"	"F13A1"	"GORASP1"
"M4"	"F13A1"	"ROS1"
"M4"	"F13A1"	"SPAG7"
"M4"	"F13A1"	"PPM1D"
"M4"	"F13A1"	"WDR26"
"M4"	"F13A1"	"FOLR3"
"M4"	"F13A1"	"NOC2L"
"M4"	"F13A1"	"MAGT1"
"M4"	"F13A1"	"NDRG2"
"M4"	"F13A1"	"MLLT11"
"M4"	"F13A1"	"GRAP2"
"M4"	"F13A1"	"USP2"
